tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,density,number_of_cars
1369,4,0.0190,3.5000,0.1291,0.2293,1.0000,0.0000,1.0000,0.0000,4.2674,38.0000
1370,4,0.0190,3.5000,0.1291,0.2293,1.0000,0.0000,1.0000,0.0000,4.2674,38.0000
1371,3,0.0261,4.6667,0.1458,0.2955,1.0000,0.0000,1.0000,0.0000,2.9487,40.0000
1372,3,0.0261,4.6667,0.1458,0.2955,1.0000,0.0000,1.0000,0.0000,2.9487,40.0000
1373,2,0.0185,4.5000,0.1333,0.4047,1.0000,0.0000,1.0000,0.0000,3.8095,36.0000
1374,2,0.0185,4.5000,0.1333,0.4047,1.0000,0.0000,1.0000,0.0000,3.8095,36.0000
1375,2,0.0210,3.0000,0.1537,0.0730,1.0000,0.0000,1.0000,0.0000,6.5434,38.0000
1376,2,0.0210,3.0000,0.1537,0.0730,1.0000,0.0000,1.0000,0.0000,6.5434,38.0000
1377,6,0.0751,4.0000,0.1574,0.2108,1.1667,24.0654,1.1667,0.0000,4.6032,36.0000
1378,6,0.0751,4.0000,0.1574,0.2108,1.1667,24.0654,1.1667,0.0000,4.6032,36.0000
1379,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,1.0000,0.0000,2.6738,34.0000
1380,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,1.0000,0.0000,2.6738,34.0000
1381,2,0.0092,2.5000,0.1109,0.0518,1.0000,0.0000,1.0000,0.0000,6.1905,36.0000
1382,2,0.0092,2.5000,0.1109,0.0518,1.0000,0.0000,1.0000,0.0000,6.1905,36.0000
1383,3,0.0510,3.6667,0.1457,0.1080,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1384,3,0.0510,3.6667,0.1457,0.1080,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1385,3,0.0037,2.3333,0.0741,0.0841,1.0000,0.0000,1.0000,0.0000,2.8529,37.0000
1386,3,0.0037,2.3333,0.0741,0.0841,1.0000,0.0000,1.0000,0.0000,2.8529,37.0000
1387,5,0.0205,3.0000,0.0998,0.2435,1.0000,0.0000,1.0000,0.0000,2.5397,36.0000
1388,5,0.0205,3.0000,0.0998,0.2435,1.0000,0.0000,1.0000,0.0000,2.5397,36.0000
1389,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,5.3763,31.0000
1390,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,5.3763,31.0000
1391,2,0.0076,2.5000,0.0949,0.0861,1.0000,0.0000,1.0000,0.0000,3.5651,34.0000
1392,2,0.0076,2.5000,0.0949,0.0861,1.0000,0.0000,1.0000,0.0000,3.5651,34.0000
1393,4,0.0167,3.0000,0.1034,0.0828,1.0000,0.0000,1.0000,0.0000,3.3033,37.0000
1394,4,0.0167,3.0000,0.1034,0.0828,1.0000,0.0000,1.0000,0.0000,3.3033,37.0000
1395,4,0.0040,2.2500,0.0725,0.2366,1.0000,0.0000,1.0000,0.0000,2.5210,35.0000
1396,4,0.0040,2.2500,0.0725,0.2366,1.0000,0.0000,1.0000,0.0000,2.5210,35.0000
1397,3,0.0160,3.3333,0.1053,0.2056,1.0000,0.0000,1.0000,0.0000,3.6975,35.0000
1398,3,0.0160,3.3333,0.1053,0.2056,1.0000,0.0000,1.0000,0.0000,3.6975,35.0000
1399,1,0.0160,8.0000,0.2451,0.3149,2.0000,254.6360,1.0000,0.0000,6.7227,35.0000
1400,1,0.0160,8.0000,0.2451,0.3149,2.0000,254.6360,1.0000,0.0000,6.7227,35.0000
1401,0
1402,2,0.0683,7.0000,0.2148,0.1866,1.0000,0.0000,1.0000,0.0000,6.9841,36.0000
1403,2,0.0683,7.0000,0.2148,0.1866,1.0000,0.0000,1.0000,0.0000,6.9841,36.0000
1404,4,0.0105,2.7500,0.0873,0.0984,1.0000,0.0000,1.0000,0.0000,3.5562,38.0000
1405,4,0.0105,2.7500,0.0873,0.0984,1.0000,0.0000,1.0000,0.0000,3.5562,38.0000
1406,0
1407,1,0.0168,4.0000,0.1646,0.1185,1.0000,0.0000,1.0000,0.0000,7.4603,36.0000
1408,1,0.0168,4.0000,0.1646,0.1185,1.0000,0.0000,1.0000,0.0000,7.4603,36.0000
1409,2,0.0054,3.0000,0.0801,0.0000,1.0000,0.0000,1.0000,0.0000,3.2051,40.0000
1410,2,0.0054,3.0000,0.0801,0.0000,1.0000,0.0000,1.0000,0.0000,3.2051,40.0000
1411,1,0.0101,4.0000,0.1406,0.3162,1.0000,0.0000,1.0000,0.0000,3.5985,33.0000
1412,1,0.0101,4.0000,0.1406,0.3162,1.0000,0.0000,1.0000,0.0000,3.5985,33.0000
1413,2,0.0101,4.5000,0.1414,0.1488,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1414,2,0.0101,4.5000,0.1414,0.1488,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1415,1,0.0057,3.0000,0.0970,0.0000,1.0000,0.0000,1.0000,0.0000,3.9216,34.0000
1416,1,0.0057,3.0000,0.0970,0.0000,1.0000,0.0000,1.0000,0.0000,3.9216,34.0000
1417,3,0.0188,3.0000,0.1255,0.2056,1.0000,0.0000,1.0000,0.0000,3.0303,33.0000
1418,3,0.0188,3.0000,0.1255,0.2056,1.0000,0.0000,1.0000,0.0000,3.0303,33.0000
1419,3,0.0181,2.3333,0.1086,0.2626,1.0000,0.0000,1.0000,0.0000,2.2989,30.0000
1420,3,0.0181,2.3333,0.1086,0.2626,1.0000,0.0000,1.0000,0.0000,2.2989,30.0000
1421,4,0.0413,4.0000,0.1760,0.2330,1.0000,0.0000,1.0000,0.0000,5.6818,33.0000
1422,4,0.0413,4.0000,0.1760,0.2330,1.0000,0.0000,1.0000,0.0000,5.6818,33.0000
1423,0
1424,2,0.0189,4.0000,0.1473,0.1178,1.0000,0.0000,1.0000,0.0000,6.0606,34.0000
1425,2,0.0189,4.0000,0.1473,0.1178,1.0000,0.0000,1.0000,0.0000,6.0606,34.0000
1426,1,0.0038,3.0000,0.0909,0.0000,1.0000,0.0000,1.0000,0.0000,3.3868,34.0000
1427,1,0.0038,3.0000,0.0909,0.0000,1.0000,0.0000,1.0000,0.0000,3.3868,34.0000
1428,4,0.0420,3.5000,0.1703,0.0934,1.2500,181.9537,1.0000,0.0000,7.5574,39.0000
1429,4,0.0420,3.5000,0.1703,0.0934,1.2500,181.9537,1.0000,0.0000,7.5574,39.0000
1430,7,0.0059,3.7143,0.1051,0.0482,1.1429,39.5899,1.0000,0.0000,7.5574,39.0000
1431,7,0.0059,3.7143,0.1051,0.0482,1.1429,39.5899,1.0000,0.0000,7.5574,39.0000
1432,4,0.0116,3.0000,0.0963,0.1931,1.2500,55.2946,1.0000,0.0000,2.9598,44.0000
1433,4,0.0116,3.0000,0.0963,0.1931,1.2500,55.2946,1.0000,0.0000,2.9598,44.0000
1434,2,0.0160,4.5000,0.1669,0.2254,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1435,2,0.0160,4.5000,0.1669,0.2254,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1436,0
1437,1,0.0043,3.0000,0.0968,0.6116,1.0000,0.0000,1.0000,0.0000,2.0161,32.0000
1438,1,0.0043,3.0000,0.0968,0.6116,1.0000,0.0000,1.0000,0.0000,2.0161,32.0000
1439,4,0.0567,4.2500,0.1921,0.2419,1.0000,0.0000,1.0000,0.0000,4.6371,32.0000
1440,4,0.0567,4.2500,0.1921,0.2419,1.0000,0.0000,1.0000,0.0000,4.6371,32.0000
1441,1,0.0403,4.0000,0.2250,0.0757,1.0000,0.0000,1.0000,0.0000,9.8485,33.0000
1442,1,0.0403,4.0000,0.2250,0.0757,1.0000,0.0000,1.0000,0.0000,9.8485,33.0000
1443,1,0.0018,2.0000,0.0588,0.0000,1.0000,0.0000,1.0000,0.0000,7.2269,35.0000
1444,1,0.0018,2.0000,0.0588,0.0000,1.0000,0.0000,1.0000,0.0000,7.2269,35.0000
1445,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,1.0000,0.0000,4.5045,37.0000
1446,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,1.0000,0.0000,4.5045,37.0000
1447,4,0.0027,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,2.6891,35.0000
1448,4,0.0027,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,2.6891,35.0000
1449,1,0.0178,6.0000,0.2093,0.2329,1.0000,0.0000,1.0000,0.0000,7.3950,35.0000
1450,1,0.0178,6.0000,0.2093,0.2329,1.0000,0.0000,1.0000,0.0000,7.3950,35.0000
1451,3,0.0071,3.3333,0.0993,0.1313,1.0000,0.0000,1.0000,0.0000,4.7059,35.0000
1452,3,0.0071,3.3333,0.0993,0.1313,1.0000,0.0000,1.0000,0.0000,4.7059,35.0000
1453,2,0.0366,5.0000,0.2375,0.1573,1.0000,0.0000,1.0000,0.0000,10.4839,32.0000
1454,2,0.0366,5.0000,0.2375,0.1573,1.0000,0.0000,1.0000,0.0000,10.4839,32.0000
1455,2,0.0169,2.5000,0.1247,0.1023,1.0000,0.0000,1.0000,0.0000,3.8655,35.0000
1456,2,0.0169,2.5000,0.1247,0.1023,1.0000,0.0000,1.0000,0.0000,3.8655,35.0000
1457,2,0.0351,4.0000,0.1488,0.0720,1.0000,0.0000,1.0000,0.0000,4.6154,40.0000
1458,2,0.0351,4.0000,0.1488,0.0720,1.0000,0.0000,1.0000,0.0000,4.6154,40.0000
1459,4,0.0270,2.7500,0.1249,0.0518,1.5000,148.7998,1.0000,0.0000,5.9744,38.0000
1460,4,0.0270,2.7500,0.1249,0.0518,1.5000,148.7998,1.0000,0.0000,5.9744,38.0000
1461,2,0.0302,4.0000,0.1620,0.1732,1.0000,0.0000,1.5000,0.0000,4.6547,37.0000
1462,2,0.0302,4.0000,0.1620,0.1732,1.0000,0.0000,1.5000,0.0000,4.6547,37.0000
1463,0
1464,4,0.0167,2.7500,0.1170,0.1542,1.0000,0.0000,1.0000,0.0000,4.5161,31.0000
1465,4,0.0167,2.7500,0.1170,0.1542,1.0000,0.0000,1.0000,0.0000,4.5161,31.0000
1466,3,0.0084,2.3333,0.0928,0.2293,1.3333,84.2816,1.0000,0.0000,2.7957,31.0000
1467,3,0.0084,2.3333,0.0928,0.2293,1.3333,84.2816,1.0000,0.0000,2.7957,31.0000
1468,2,0.0079,2.5000,0.1071,0.1158,1.0000,0.0000,1.0000,0.0000,4.9261,29.0000
1469,2,0.0079,2.5000,0.1071,0.1158,1.0000,0.0000,1.0000,0.0000,4.9261,29.0000
1470,2,0.0085,3.0000,0.1204,0.1861,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
1471,2,0.0085,3.0000,0.1204,0.1861,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
1472,3,0.0212,3.3333,0.1336,0.3921,1.0000,0.0000,1.0000,0.0000,4.4335,29.0000
1473,3,0.0212,3.3333,0.1336,0.3921,1.0000,0.0000,1.0000,0.0000,4.4335,29.0000
1474,2,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,2.7094,29.0000
1475,2,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,2.7094,29.0000
1476,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,6.2069,30.0000
1477,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,6.2069,30.0000
1478,1,0.0014,2.0000,0.0526,0.0000,1.0000,0.0000,1.0000,0.0000,5.1282,39.0000
1479,1,0.0014,2.0000,0.0526,0.0000,1.0000,0.0000,1.0000,0.0000,5.1282,39.0000
1480,3,0.0084,3.0000,0.1075,0.0897,1.0000,0.0000,1.0000,0.0000,3.8095,36.0000
1481,3,0.0084,3.0000,0.1075,0.0897,1.0000,0.0000,1.0000,0.0000,3.8095,36.0000
1482,4,0.0102,2.7500,0.0950,0.2182,1.0000,0.0000,1.0000,0.0000,2.8571,35.0000
1483,4,0.0102,2.7500,0.0950,0.2182,1.0000,0.0000,1.0000,0.0000,2.8571,35.0000
1484,1,0.0050,3.0000,0.0857,0.0001,1.0000,0.0000,2.0000,0.0000,1.4286,36.0000
1485,1,0.0050,3.0000,0.0857,0.0001,1.0000,0.0000,2.0000,0.0000,1.4286,36.0000
1486,2,0.0079,3.0000,0.1146,0.0798,1.0000,0.0000,1.0000,0.0000,5.5556,37.0000
1487,2,0.0079,3.0000,0.1146,0.0798,1.0000,0.0000,1.0000,0.0000,5.5556,37.0000
1488,4,0.0276,3.0000,0.1357,0.0147,1.0000,0.0000,1.0000,0.0000,7.5610,41.0000
1489,4,0.0276,3.0000,0.1357,0.0147,1.0000,0.0000,1.0000,0.0000,7.5610,41.0000
1490,1,0.0015,2.0000,0.0541,0.0000,1.0000,0.0000,1.0000,0.0000,3.5562,38.0000
1491,1,0.0015,2.0000,0.0541,0.0000,1.0000,0.0000,1.0000,0.0000,3.5562,38.0000
1492,5,0.0125,2.0000,0.0767,0.0001,1.4000,156.2259,1.0000,0.0000,2.1849,35.0000
1493,5,0.0125,2.0000,0.0767,0.0001,1.4000,156.2259,1.0000,0.0000,2.1849,35.0000
1494,1,0.0428,4.0000,0.1838,0.2585,1.0000,0.0000,1.0000,0.0000,4.7059,35.0000
1495,1,0.0428,4.0000,0.1838,0.2585,1.0000,0.0000,1.0000,0.0000,4.7059,35.0000
1496,0
1497,0
1498,6,0.0683,2.8333,0.1680,0.0829,1.0000,0.0000,1.1667,0.0000,6.3866,35.0000
1499,6,0.0683,2.8333,0.1680,0.0829,1.0000,0.0000,1.1667,0.0000,6.3866,35.0000
1500,3,0.0048,2.3333,0.0826,0.0435,1.0000,0.0000,1.0000,0.0000,6.0060,37.0000
1501,3,0.0048,2.3333,0.0826,0.0435,1.0000,0.0000,1.0000,0.0000,6.0060,37.0000
1502,6,0.0358,2.8333,0.1251,0.0681,1.0000,0.0000,1.1667,0.0000,5.5556,37.0000
1503,6,0.0358,2.8333,0.1251,0.0681,1.0000,0.0000,1.1667,0.0000,5.5556,37.0000
1504,4,0.0202,3.2500,0.1247,0.0894,1.0000,0.0000,1.0000,0.0000,4.9550,37.0000
1505,4,0.0202,3.2500,0.1247,0.0894,1.0000,0.0000,1.0000,0.0000,4.9550,37.0000
1506,4,0.0091,3.7500,0.1037,0.1087,1.0000,0.0000,1.0000,0.0000,4.1835,39.0000
1507,4,0.0091,3.7500,0.1037,0.1087,1.0000,0.0000,1.0000,0.0000,4.1835,39.0000
1508,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,1.0000,0.0000,2.1021,37.0000
1509,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,1.0000,0.0000,2.1021,37.0000
1510,8,0.0265,3.1250,0.1097,0.1276,1.0000,0.0000,1.0000,0.0000,4.0486,39.0000
1511,8,0.0265,3.1250,0.1097,0.1276,1.0000,0.0000,1.0000,0.0000,4.0486,39.0000
1512,4,0.0040,3.0000,0.0869,0.1247,1.5000,208.8898,1.0000,0.0000,3.4921,36.0000
1513,4,0.0040,3.0000,0.0869,0.1247,1.5000,208.8898,1.0000,0.0000,3.4921,36.0000
1514,0
1515,6,0.0175,2.8333,0.1024,0.1102,1.1667,104.8237,1.0000,0.0000,3.3033,37.0000
1516,6,0.0175,2.8333,0.1024,0.1102,1.1667,104.8237,1.0000,0.0000,3.3033,37.0000
1517,4,0.0667,4.2500,0.1613,0.2844,1.0000,0.0000,1.0000,0.0000,5.4435,32.0000
1518,4,0.0667,4.2500,0.1613,0.2844,1.0000,0.0000,1.0000,0.0000,5.4435,32.0000
1519,0
1520,3,0.0325,4.3333,0.1470,0.2724,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1521,3,0.0325,4.3333,0.1470,0.2724,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1522,3,0.0053,2.6667,0.0882,0.1241,1.3333,55.3827,1.0000,0.0000,3.1933,35.0000
1523,3,0.0053,2.6667,0.0882,0.1241,1.3333,55.3827,1.0000,0.0000,3.1933,35.0000
1524,3,0.0442,3.6667,0.2057,0.0921,1.0000,0.0000,1.0000,0.0000,7.1301,34.0000
1525,3,0.0442,3.6667,0.2057,0.0921,1.0000,0.0000,1.0000,0.0000,7.1301,34.0000
1526,3,0.0065,2.3333,0.0922,0.0499,1.0000,0.0000,1.0000,0.0000,5.8468,32.0000
1527,3,0.0065,2.3333,0.0922,0.0499,1.0000,0.0000,1.0000,0.0000,5.8468,32.0000
1528,0
1529,2,0.0060,2.5000,0.0938,0.1261,1.5000,464.1948,1.0000,0.0000,3.5985,33.0000
1530,2,0.0060,2.5000,0.0938,0.1261,1.5000,464.1948,1.0000,0.0000,3.5985,33.0000
1531,3,0.0099,2.6667,0.0886,0.2615,1.0000,0.0000,1.0000,0.0000,2.5641,40.0000
1532,3,0.0099,2.6667,0.0886,0.2615,1.0000,0.0000,1.0000,0.0000,2.5641,40.0000
1533,2,0.0129,3.0000,0.1297,0.0308,1.0000,0.0000,1.0000,0.0000,5.5331,39.0000
1534,2,0.0129,3.0000,0.1297,0.0308,1.0000,0.0000,1.0000,0.0000,5.5331,39.0000
1535,3,0.0109,3.0000,0.0984,0.2585,1.3333,35.2884,1.3333,0.0000,2.0243,39.0000
1536,3,0.0109,3.0000,0.0984,0.2585,1.3333,35.2884,1.3333,0.0000,2.0243,39.0000
1537,0
1538,4,0.0136,2.5000,0.0972,0.3915,1.0000,0.0000,1.0000,0.0000,2.0833,33.0000
1539,4,0.0136,2.5000,0.0972,0.3915,1.0000,0.0000,1.0000,0.0000,2.0833,33.0000
1540,1,0.0038,3.0000,0.0909,0.0000,1.0000,0.0000,1.0000,0.0000,5.1693,34.0000
1541,1,0.0038,3.0000,0.0909,0.0000,1.0000,0.0000,1.0000,0.0000,5.1693,34.0000
1542,2,0.0336,5.5000,0.1645,0.3300,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1543,2,0.0336,5.5000,0.1645,0.3300,1.0000,0.0000,1.0000,0.0000,4.4444,36.0000
1544,6,0.0179,2.6667,0.1049,0.0873,1.1667,54.2421,1.1667,0.0000,3.3333,36.0000
1545,6,0.0179,2.6667,0.1049,0.0873,1.1667,54.2421,1.1667,0.0000,3.3333,36.0000
1546,2,0.0175,2.5000,0.1286,0.1129,1.0000,0.0000,1.0000,0.0000,4.0541,37.0000
1547,2,0.0175,2.5000,0.1286,0.1129,1.0000,0.0000,1.0000,0.0000,4.0541,37.0000
1548,1,0.0050,3.0000,0.0914,0.0000,1.0000,0.0000,1.0000,0.0000,6.1905,36.0000
1549,1,0.0050,3.0000,0.0914,0.0000,1.0000,0.0000,1.0000,0.0000,6.1905,36.0000
1550,0
1551,3,0.0052,2.6667,0.0794,0.0000,1.3333,416.6088,1.0000,0.0000,3.7179,40.0000
1552,3,0.0052,2.6667,0.0794,0.0000,1.3333,416.6088,1.0000,0.0000,3.7179,40.0000
1553,2,0.0185,2.5000,0.1125,0.0998,1.0000,0.0000,1.0000,0.0000,3.6508,36.0000
1554,2,0.0185,2.5000,0.1125,0.0998,1.0000,0.0000,1.0000,0.0000,3.6508,36.0000
1555,2,0.0143,4.0000,0.1362,0.2034,1.5000,131.0636,1.0000,0.0000,5.5556,37.0000
1556,2,0.0143,4.0000,0.1362,0.2034,1.5000,131.0636,1.0000,0.0000,5.5556,37.0000
1557,4,0.0094,3.2500,0.1153,0.1127,1.0000,0.0000,1.0000,0.0000,5.0420,35.0000
1558,4,0.0094,3.2500,0.1153,0.1127,1.0000,0.0000,1.0000,0.0000,5.0420,35.0000
1559,0
1560,5,0.0131,4.6000,0.1374,0.0744,1.0000,0.0000,1.0000,0.0000,4.5296,42.0000
1561,5,0.0131,4.6000,0.1374,0.0744,1.0000,0.0000,1.0000,0.0000,4.5296,42.0000
1562,1,0.0114,6.0000,0.1579,0.4837,2.0000,123.7539,1.0000,0.0000,2.4291,39.0000
1563,1,0.0114,6.0000,0.1579,0.4837,2.0000,123.7539,1.0000,0.0000,2.4291,39.0000
1564,2,0.0059,3.5000,0.1063,0.1700,1.0000,0.0000,1.0000,0.0000,4.1270,36.0000
1565,2,0.0059,3.5000,0.1063,0.1700,1.0000,0.0000,1.0000,0.0000,4.1270,36.0000
1566,1,0.0015,2.0000,0.0541,0.0000,1.0000,0.0000,1.0000,0.0000,3.5562,38.0000
1567,1,0.0015,2.0000,0.0541,0.0000,1.0000,0.0000,1.0000,0.0000,3.5562,38.0000
1568,4,0.0279,3.7500,0.1415,0.1309,1.0000,0.0000,1.0000,0.0000,4.4563,34.0000
1569,4,0.0279,3.7500,0.1415,0.1309,1.0000,0.0000,1.0000,0.0000,4.4563,34.0000
1570,1,0.0022,2.0000,0.0645,0.0000,1.0000,0.0000,1.0000,0.0000,3.0242,32.0000
1571,1,0.0022,2.0000,0.0645,0.0000,1.0000,0.0000,1.0000,0.0000,3.0242,32.0000
1572,2,0.0084,4.0000,0.1143,0.4034,1.0000,0.0000,1.0000,0.0000,3.0159,36.0000
1573,2,0.0084,4.0000,0.1143,0.4034,1.0000,0.0000,1.0000,0.0000,3.0159,36.0000
1574,2,0.0049,2.0000,0.0776,0.6015,1.0000,0.0000,1.0000,0.0000,2.0690,30.0000
1575,2,0.0049,2.0000,0.0776,0.6015,1.0000,0.0000,1.0000,0.0000,2.0690,30.0000
1576,0
1577,3,0.0042,3.3333,0.0980,0.1541,1.0000,0.0000,1.0000,0.0000,3.8655,35.0000
1578,3,0.0042,3.3333,0.0980,0.1541,1.0000,0.0000,1.0000,0.0000,3.8655,35.0000
1579,2,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,2.6515,33.0000
1580,2,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,2.6515,33.0000
1581,2,0.0333,3.5000,0.1531,0.3064,1.5000,158.1957,1.0000,0.0000,3.8306,32.0000
1582,2,0.0333,3.5000,0.1531,0.3064,1.5000,158.1957,1.0000,0.0000,3.8306,32.0000
1583,4,0.0226,2.7500,0.1288,0.2790,1.0000,0.0000,1.0000,0.0000,4.0323,32.0000
1584,4,0.0226,2.7500,0.1288,0.2790,1.0000,0.0000,1.0000,0.0000,4.0323,32.0000
1585,3,0.0363,3.3333,0.1865,0.1003,1.3333,92.0066,1.0000,0.0000,7.3864,33.0000
1586,3,0.0363,3.3333,0.1865,0.1003,1.3333,92.0066,1.0000,0.0000,7.3864,33.0000
1587,5,0.0292,2.6000,0.1272,0.1393,1.2000,31.2222,1.0000,0.0000,4.2328,28.0000
1588,5,0.0292,2.6000,0.1272,0.1393,1.2000,31.2222,1.0000,0.0000,4.2328,28.0000
1589,3,0.0062,2.6667,0.1000,0.3767,1.0000,0.0000,1.0000,0.0000,2.9557,29.0000
1590,3,0.0062,2.6667,0.1000,0.3767,1.0000,0.0000,1.0000,0.0000,2.9557,29.0000
1591,1,0.0023,2.0000,0.0667,0.7071,1.0000,0.0000,1.0000,0.0000,1.7204,31.0000
1592,1,0.0023,2.0000,0.0667,0.7071,1.0000,0.0000,1.0000,0.0000,1.7204,31.0000
1593,3,0.0363,4.0000,0.1943,0.1995,1.0000,0.0000,1.0000,0.0000,5.3030,33.0000
1594,3,0.0363,4.0000,0.1943,0.1995,1.0000,0.0000,1.0000,0.0000,5.3030,33.0000
1595,2,0.0117,2.5000,0.1173,0.4731,1.0000,0.0000,1.0000,0.0000,3.0769,26.0000
1596,2,0.0117,2.5000,0.1173,0.4731,1.0000,0.0000,1.0000,0.0000,3.0769,26.0000
1597,5,0.0422,2.8000,0.1231,0.1698,1.0000,0.0000,1.2000,0.0000,3.8306,32.0000
1598,5,0.0422,2.8000,0.1231,0.1698,1.0000,0.0000,1.2000,0.0000,3.8306,32.0000
1599,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,1.0000,0.0000,6.5954,34.0000
1600,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,1.0000,0.0000,6.5954,34.0000
1601,0
1602,1,0.0013,2.0000,0.0513,0.0000,1.0000,0.0000,1.0000,0.0000,2.4359,40.0000
1603,1,0.0013,2.0000,0.0513,0.0000,1.0000,0.0000,1.0000,0.0000,2.4359,40.0000
1604,4,0.0176,3.0000,0.1224,0.1147,1.0000,0.0000,1.0000,0.0000,5.1209,38.0000
1605,4,0.0176,3.0000,0.1224,0.1147,1.0000,0.0000,1.0000,0.0000,5.1209,38.0000
1606,4,0.0270,3.0000,0.1083,0.0247,1.0000,0.0000,1.0000,0.0000,7.3090,43.0000
1607,4,0.0270,3.0000,0.1083,0.0247,1.0000,0.0000,1.0000,0.0000,7.3090,43.0000
1608,5,0.0135,2.6000,0.0891,0.0633,1.2000,183.7059,1.0000,0.0000,4.3590,40.0000
1609,5,0.0135,2.6000,0.0891,0.0633,1.2000,183.7059,1.0000,0.0000,4.3590,40.0000
1610,2,0.0205,3.5000,0.1306,0.0854,1.0000,0.0000,1.0000,0.0000,6.0504,35.0000
1611,2,0.0205,3.5000,0.1306,0.0854,1.0000,0.0000,1.0000,0.0000,6.0504,35.0000
1612,4,0.0162,3.0000,0.0982,0.1307,1.0000,0.0000,1.0000,0.0000,3.4615,40.0000
1613,4,0.0162,3.0000,0.0982,0.1307,1.0000,0.0000,1.0000,0.0000,3.4615,40.0000
1614,1,0.0015,2.0000,0.0541,0.0000,2.0000,544.5100,1.0000,0.0000,6.4011,38.0000
1615,1,0.0015,2.0000,0.0541,0.0000,2.0000,544.5100,1.0000,0.0000,6.4011,38.0000
1616,4,0.0075,3.0000,0.0974,0.1253,1.0000,0.0000,1.0000,0.0000,3.9829,38.0000
1617,4,0.0075,3.0000,0.0974,0.1253,1.0000,0.0000,1.0000,0.0000,3.9829,38.0000
1618,1,0.0185,4.0000,0.1839,0.1928,1.0000,0.0000,1.0000,0.0000,6.4368,30.0000
1619,1,0.0185,4.0000,0.1839,0.1928,1.0000,0.0000,1.0000,0.0000,6.4368,30.0000
1620,1,0.0181,4.0000,0.1406,0.0001,1.0000,0.0000,1.0000,0.0000,3.7879,33.0000
1621,1,0.0181,4.0000,0.1406,0.0001,1.0000,0.0000,1.0000,0.0000,3.7879,33.0000
1622,1,0.0821,6.0000,0.3025,0.2715,1.0000,0.0000,1.0000,0.0000,8.9231,26.0000
1623,1,0.0821,6.0000,0.3025,0.2715,1.0000,0.0000,1.0000,0.0000,8.9231,26.0000
1624,0
1625,4,0.0397,3.2500,0.1802,0.0737,1.0000,0.0000,1.0000,0.0000,8.8670,29.0000
1626,4,0.0397,3.2500,0.1802,0.0737,1.0000,0.0000,1.0000,0.0000,8.8670,29.0000
1627,2,0.0526,6.5000,0.1971,0.3725,1.0000,0.0000,1.0000,0.0000,5.8824,35.0000
1628,2,0.0526,6.5000,0.1971,0.3725,1.0000,0.0000,1.0000,0.0000,5.8824,35.0000
1629,0
1630,3,0.0366,3.3333,0.1524,0.2430,1.0000,0.0000,1.0000,0.0000,5.1724,29.0000
1631,3,0.0366,3.3333,0.1524,0.2430,1.0000,0.0000,1.0000,0.0000,5.1724,29.0000
1632,1,0.0172,3.0000,0.1698,0.1414,1.0000,0.0000,1.0000,0.0000,5.7471,30.0000
1633,1,0.0172,3.0000,0.1698,0.1414,1.0000,0.0000,1.0000,0.0000,5.7471,30.0000
1634,3,0.0760,3.3333,0.1742,0.1768,1.0000,0.0000,1.0000,0.0000,5.2419,32.0000
1635,3,0.0760,3.3333,0.1742,0.1768,1.0000,0.0000,1.0000,0.0000,5.2419,32.0000
1636,3,0.0090,3.3333,0.1049,0.1645,1.0000,0.0000,1.0000,0.0000,4.2042,37.0000
