<<<<<<< HEAD
639,4,0.0109,3.0000,0.0633,0.0000,6.5000,47.8718,28.0000,2.5000
640,2,0.0101,4.0000,0.0698,0.0000,2.5000,3.9602,30.0000,2.0000
641,2,0.0005,2.5000,0.0309,0.0000,1.5000,4.6469,27.0000,1.0000
642,1,0.0250,6.0000,0.0916,0.0000,1.0000,0.0000,27.0000,3.0000
643,2,0.0285,6.5000,0.1046,0.0000,3.5000,52.5854,26.0000,3.0000
644,2,0.0004,2.0000,0.0263,0.0000,1.0000,0.0000,27.0000,1.0000
645,2,0.0142,5.0000,0.0819,0.0000,1.5000,3.4714,27.0000,2.0000
646,2,0.0091,4.5000,0.0729,0.0000,2.5000,41.2465,25.0000,1.5000
647,2,0.0086,4.5000,0.0728,0.0000,3.5000,10.3476,26.0000,1.5000
648,5,0.0064,4.4000,0.0665,0.0000,2.6000,19.3118,24.0000,1.4000
649,3,0.0027,4.0000,0.0671,0.0000,3.6667,12.6147,24.0000,1.3333
650,1,0.0003,2.0000,0.0260,0.0000,7.0000,6.3421,22.0000,1.0000
651,1,0.0003,2.0000,0.0244,0.0000,8.0000,6.7444,25.0000,1.0000
652,2,0.0150,4.5000,0.0715,0.0000,5.0000,3.2439,25.5000,1.0000
653,1,0.0070,5.0000,0.0985,0.0000,3.0000,116.5779,26.0000,1.0000
654,2,0.0250,6.5000,0.1246,0.0000,4.5000,37.9892,26.0000,2.5000
655,4,0.0219,5.5000,0.1135,0.0000,4.0000,51.8053,27.0000,2.7500
656,4,0.0202,4.7500,0.1037,0.0000,5.0000,10.8300,29.2500,2.5000
657,2,0.0245,5.5000,0.1152,0.0000,6.0000,16.1640,27.0000,3.0000
658,2,0.0183,5.0000,0.1049,0.0000,7.0000,14.5079,31.0000,2.5000
659,4,0.0017,2.7500,0.0411,0.0000,4.5000,6.7687,31.0000,1.7500
660,5,0.0019,2.4000,0.0371,0.0000,5.4000,8.1133,30.0000,1.8000
661,5,0.0019,2.6000,0.0393,0.0000,6.4000,5.0917,29.0000,1.8000
662,6,0.0048,5.3333,0.0935,0.0393,6.1667,3.7649,28.0000,1.8333
663,5,0.0038,6.0000,0.0825,0.0450,8.2000,4.2906,27.0000,1.6000
664,4,0.0009,2.5000,0.0357,0.0000,7.7500,5.6664,27.0000,1.2500
665,5,0.0098,4.6000,0.0874,0.0000,7.2000,7.9266,27.2000,1.8000
666,1,0.0006,3.0000,0.0375,0.0000,8.0000,12.4653,29.0000,1.0000
667,2,0.0006,2.0000,0.0268,0.0000,6.0000,54.2877,30.0000,1.0000
668,2,0.0006,2.0000,0.0268,0.0000,7.0000,12.5669,30.0000,1.0000
669,2,0.0006,2.0000,0.0265,0.0000,8.0000,13.0779,29.0000,1.0000
670,2,0.0005,2.0000,0.0262,0.0000,9.0000,12.8371,29.0000,1.0000
671,2,0.0005,2.0000,0.0259,0.0000,10.0000,12.9451,29.0000,1.0000
672,2,0.0005,2.0000,0.0253,0.0000,11.0000,13.0104,32.0000,1.0000
673,2,0.0005,2.0000,0.0256,0.0000,12.0000,13.0018,32.0000,1.0000
674,2,0.0005,2.0000,0.0259,0.0000,13.0000,12.8232,36.0000,1.0000
675,3,0.0019,3.0000,0.0493,0.0000,4.3333,4.5856,33.0000,1.0000
676,2,0.0027,3.5000,0.0638,0.0000,7.0000,8.1450,34.0000,1.0000
677,3,0.0055,3.0000,0.0691,0.0000,9.0000,9.0102,33.0000,1.3333
678,1,0.0005,3.0000,0.0345,0.0000,14.0000,13.4835,32.0000,1.0000
679,2,0.0007,3.5000,0.0398,0.0000,8.0000,6.5617,33.0000,1.0000
680,3,0.0010,2.6667,0.0352,0.0000,6.3333,6.4470,33.0000,1.3333
681,4,0.0037,2.7500,0.0598,0.0000,10.5000,28.7703,33.0000,1.2500
682,2,0.0006,3.0000,0.0346,0.0000,10.5000,14.3820,32.0000,1.0000
683,4,0.0034,4.5000,0.0572,0.0000,7.0000,44.7630,29.0000,1.7500
684,4,0.0015,3.0000,0.0379,0.0000,7.7500,10.7585,31.0000,1.2500
685,3,0.0035,4.3333,0.0617,0.0000,3.0000,8.2386,34.0000,1.6667
686,7,0.0160,3.2857,0.0693,0.0000,2.5714,12.1287,34.0000,1.8571
687,7,0.0080,3.8571,0.0668,0.0000,3.7143,17.2286,30.0000,1.8571
688,7,0.0017,2.4286,0.0355,0.0000,3.7143,5.6259,31.0000,1.4286
689,7,0.0023,2.7143,0.0393,0.0000,2.8571,7.8618,31.0000,1.7143
690,6,0.0011,2.8333,0.0409,0.0000,2.8333,7.3023,31.0000,1.1667
691,9,0.0066,3.0000,0.0515,0.0000,4.4444,27.3760,29.0000,1.7778
692,7,0.0023,2.5714,0.0402,0.0000,7.2857,21.3534,29.0000,1.7143
693,3,0.0011,2.6667,0.0394,0.0000,3.0000,5.6370,29.0000,1.3333
694,5,0.0041,2.6000,0.0435,0.0000,8.4000,17.2591,31.0000,1.8000
695,5,0.0021,6.6000,0.0857,0.0409,3.6000,22.9024,31.0000,1.2000
696,6,0.0004,2.0000,0.0251,0.0000,2.6667,35.1525,33.0000,1.0000
697,6,0.0025,2.3333,0.0368,0.0000,7.6667,15.7423,33.0000,1.5000
698,4,0.0012,2.7500,0.0375,0.0000,10.2500,8.8164,36.0000,1.2500
699,3,0.0006,2.3333,0.0295,0.0000,9.0000,8.8287,37.0000,1.0000
700,2,0.0003,2.0000,0.0233,0.0000,3.5000,5.3198,38.0000,1.0000
701,2,0.0003,2.0000,0.0238,0.0000,4.5000,12.8478,35.0000,1.0000
702,4,0.0089,3.7500,0.0580,0.0000,4.0000,2.7061,33.0000,2.7500
703,5,0.0068,3.4000,0.0524,0.0000,4.2000,2.8245,34.0000,2.4000
704,6,0.0082,3.8333,0.0563,0.0000,5.6667,16.2547,35.0000,2.5000
705,4,0.0054,4.2500,0.0594,0.0000,6.5000,4.2489,38.0000,3.2500
706,4,0.0058,4.5000,0.0638,0.0000,7.5000,4.6914,35.0000,3.2500
707,1,0.0003,2.0000,0.0230,0.0000,13.0000,10.6875,39.0000,1.0000
708,1,0.0003,2.0000,0.0233,0.0000,14.0000,11.3186,37.0000,1.0000
709,5,0.0094,4.0000,0.0628,0.0000,6.2000,38.2802,34.0000,2.8000
710,3,0.0109,4.3333,0.0704,0.0000,9.6667,33.5320,34.0000,3.6667
711,3,0.0117,5.0000,0.0787,0.0000,8.3333,8.2318,33.0000,3.3333
712,5,0.0083,4.0000,0.0642,0.0000,6.0000,5.2662,31.0000,2.2000
713,3,0.0128,5.3333,0.0888,0.0000,4.6667,2.7777,35.0000,3.0000
714,3,0.0140,5.6667,0.0940,0.0000,5.6667,0.8164,34.0000,3.0000
715,3,0.0151,5.6667,0.0951,0.0000,6.6667,0.1021,35.3333,2.6667
716,5,0.0121,5.4000,0.0876,0.0000,6.0000,0.0033,31.2000,2.2000
717,5,0.0128,5.4000,0.0867,0.0000,7.0000,2.7031,31.0000,3.0000
718,5,0.0123,5.6000,0.0857,0.0000,8.0000,2.7326,34.0000,3.0000
719,4,0.0159,6.2500,0.1006,0.0000,10.2500,0.0000,33.0000,3.5000
720,3,0.0170,6.6667,0.1020,0.0000,11.6667,2.3385,33.0000,3.6667
721,3,0.0170,6.6667,0.1020,0.0000,12.6667,4.5852,33.0000,3.6667
722,4,0.0129,6.0000,0.0859,0.0000,10.5000,4.8458,32.0000,3.0000
723,2,0.0038,5.0000,0.0652,0.0000,7.5000,9.4797,32.0000,2.0000
724,3,0.0027,4.0000,0.0516,0.0000,6.0000,7.5539,30.0000,1.6667
725,3,0.0052,5.0000,0.0643,0.0000,9.0000,45.8419,30.0000,2.3333
726,5,0.0051,3.2000,0.0534,0.0000,4.0000,1.2380,25.0000,1.8000
727,5,0.0066,3.6000,0.0600,0.0000,5.6000,18.8982,27.2000,1.8000
728,7,0.0056,3.0000,0.0568,0.0000,5.0000,6.8644,26.1429,1.5714
729,6,0.0028,3.1667,0.0555,0.0000,3.1667,6.1885,26.0000,1.3333
730,5,0.0022,3.0000,0.0542,0.0000,4.0000,7.1517,27.0000,1.0000
731,5,0.0033,4.6000,0.0692,0.0000,3.0000,51.3130,26.0000,1.2000
732,2,0.0076,9.0000,0.1350,0.0000,3.5000,13.5442,28.0000,1.5000
733,6,0.0102,8.3333,0.1306,0.0348,5.6667,42.9455,27.0000,1.5000
734,3,0.0089,13.6667,0.1914,0.0696,5.0000,8.8319,26.0000,1.3333
735,1,0.0115,7.0000,0.1137,0.0000,6.0000,16.8059,27.0000,2.0000
736,4,0.0105,3.7500,0.0830,0.0000,2.5000,29.7274,27.0000,1.7500
737,4,0.0046,7.2500,0.0984,0.0000,3.0000,41.7405,28.0000,1.5000
738,4,0.0036,5.7500,0.0726,0.0000,3.2500,15.0187,28.0000,1.5000
739,3,0.0049,6.6667,0.0875,0.0000,4.0000,14.6785,28.0000,1.6667
740,3,0.0124,7.6667,0.1275,0.0000,3.3333,24.8450,29.0000,2.3333
741,3,0.0161,6.6667,0.1407,0.0000,10.0000,8.0801,25.0000,2.3333
742,2,0.0182,8.5000,0.1428,0.0000,13.5000,5.5220,25.0000,3.0000
743,3,0.0124,5.0000,0.0947,0.0000,9.3333,19.0824,25.0000,2.0000
744,4,0.0098,4.7500,0.0853,0.0000,8.0000,4.4419,24.0000,1.7500
745,3,0.0115,6.3333,0.1027,0.0000,9.3333,2.5498,20.0000,2.0000
746,5,0.0168,6.6000,0.0984,0.0000,6.6000,3.7589,19.0000,2.6000
747,2,0.0127,7.5000,0.1087,0.0000,14.0000,5.4092,23.0000,4.0000
748,2,0.0017,3.0000,0.0467,0.0000,14.0000,0.0000,23.0000,1.5000
749,1,0.0011,4.0000,0.0526,0.0000,28.0000,0.0000,21.0000,1.0000
750,1,0.0010,4.0000,0.0519,0.0000,29.0000,0.0000,22.0000,1.0000
751,3,0.0018,3.6667,0.0552,0.0000,11.3333,23.1372,22.0000,1.3333
752,2,0.0018,3.0000,0.0486,0.0000,16.5000,27.3964,22.0000,1.5000
753,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
754,1,0.0147,5.0000,0.1109,0.0000,1.0000,0.0000,25.0000,4.0000
755,1,0.0143,7.0000,0.1187,0.0000,2.0000,13.9584,26.0000,4.0000
756,5,0.0068,4.4000,0.0700,0.0000,7.8000,29.4267,24.0000,2.4000
757,5,0.0336,4.6000,0.0987,0.0000,2.4000,9.0502,22.0000,2.8000
758,4,0.0286,5.7500,0.1114,0.0000,3.2500,30.2631,25.0000,3.0000
759,2,0.0335,5.5000,0.1250,0.0000,3.0000,4.5052,26.0000,5.5000
760,1,0.0151,11.0000,0.1444,0.0000,6.0000,44.0721,26.0000,5.0000
761,1,0.0154,9.0000,0.1323,0.0000,7.0000,19.3920,24.0000,5.0000
762,1,0.0143,9.0000,0.1276,0.0000,8.0000,15.7594,26.0000,5.0000
763,1,0.0131,9.0000,0.1218,0.0000,9.0000,15.7380,29.0000,5.0000
764,2,0.0080,7.5000,0.1012,0.0000,6.0000,46.8095,28.0000,3.0000
765,1,0.0128,9.0000,0.1149,0.0000,11.0000,11.1863,31.0000,5.0000
766,4,0.0443,8.0000,0.1268,0.0000,5.2500,20.0730,29.0000,4.7500
767,2,0.0498,7.0000,0.1457,0.0000,3.0000,8.0548,29.0000,7.0000
768,1,0.0497,5.0000,0.1406,0.0000,3.0000,4.5886,29.0000,8.0000
769,1,0.0497,5.0000,0.1385,0.0000,4.0000,5.0924,28.0000,7.0000
770,1,0.0011,6.0000,0.0638,0.0000,1.0000,0.0000,28.0000,1.0000
771,2,0.0096,3.5000,0.0795,0.0000,3.5000,14.8229,28.0000,2.0000
772,3,0.0068,3.0000,0.0619,0.0000,3.3333,4.9266,28.0000,2.0000
773,4,0.0102,2.5000,0.0875,0.0000,13.7500,85.8173,28.0000,1.5000
774,4,0.0152,2.2500,0.0687,0.0000,11.2500,11.6277,34.0000,1.7500
775,2,0.0031,4.0000,0.0539,0.0000,1.5000,8.2869,37.0000,1.0000
776,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
777,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
778,2,0.0275,7.5000,0.1293,0.0000,2.0000,73.3603,32.0000,4.0000
779,3,0.0366,6.3333,0.1230,0.0000,5.3333,49.7196,31.0000,3.3333
780,2,0.0268,7.5000,0.1074,0.0000,2.0000,9.7336,28.0000,2.5000
781,3,0.0313,7.3333,0.0994,0.0000,4.3333,62.3053,27.0000,2.6667
782,3,0.0251,5.0000,0.0865,0.0000,2.3333,55.7743,27.0000,3.3333
783,2,0.0058,7.0000,0.0979,0.0000,3.0000,0.0000,27.0000,1.0000
784,1,0.0054,6.0000,0.0880,0.0000,6.0000,0.0000,27.0000,1.0000
785,3,0.0104,3.3333,0.0752,0.0000,3.0000,0.0000,28.0000,1.6667
786,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
787,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
788,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
789,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
790,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
791,3,0.0207,6.6667,0.1145,0.0000,7.6667,55.6612,30.0000,3.3333
792,2,0.0250,7.5000,0.1211,0.0000,11.0000,10.7644,31.0000,4.0000
793,3,0.0257,5.3333,0.1193,0.0000,8.6667,50.1931,30.0000,3.6667
794,1,0.0256,7.0000,0.1476,0.0000,22.0000,16.6352,30.0000,4.0000
795,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
796,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
797,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
798,2,0.0062,4.0000,0.0667,0.0000,2.0000,25.6585,28.0000,3.5000
799,1,0.0060,5.0000,0.0760,0.0000,2.0000,9.8258,29.0000,4.0000
800,1,0.0059,6.0000,0.0813,0.0000,3.0000,6.5203,30.0000,4.0000
801,1,0.0060,6.0000,0.0823,0.0000,4.0000,0.8247,28.0000,4.0000
802,3,0.0054,6.6667,0.0965,0.0000,5.6667,4.2670,29.0000,2.6667
803,4,0.0057,5.5000,0.0926,0.0000,8.5000,65.3341,31.0000,2.5000
804,3,0.0072,7.3333,0.0984,0.0000,7.6667,0.0000,32.0000,3.3333
805,2,0.0053,4.0000,0.0638,0.0000,7.5000,0.0000,33.0000,3.0000
806,2,0.0048,4.0000,0.0670,0.0000,8.5000,0.0000,31.0000,2.5000
807,2,0.0047,4.0000,0.0662,0.0000,9.5000,0.0000,30.0000,2.5000
808,2,0.0046,4.0000,0.0654,0.0000,10.5000,0.0000,31.0000,2.5000
809,5,0.0279,5.8000,0.1052,0.0000,5.6000,13.7598,29.0000,3.0000
810,4,0.0365,6.7500,0.1286,0.0000,7.7500,3.7445,28.0000,3.5000
811,5,0.0324,5.4000,0.1165,0.0000,8.0000,24.7971,28.0000,3.0000
812,5,0.0447,6.2000,0.1168,0.0000,5.4000,4.9504,26.2000,2.8000
813,4,0.0045,5.5000,0.0823,0.0000,7.7500,7.5640,29.0000,1.5000
814,4,0.0351,6.7500,0.1283,0.0000,8.5000,18.2870,29.0000,3.2500
815,1,0.0008,4.0000,0.0460,0.0000,2.0000,39.5367,30.0000,1.0000
816,1,0.0067,5.0000,0.0967,0.0000,1.0000,0.0000,29.0000,1.0000
817,4,0.0267,3.7500,0.0891,0.0000,9.2500,22.0184,31.0000,2.0000
818,4,0.0199,4.0000,0.0842,0.0000,5.7500,7.6606,28.0000,2.2500
819,4,0.0179,5.2500,0.0886,0.0000,7.5000,65.1149,29.0000,2.0000
820,2,0.0286,4.5000,0.1061,0.0000,9.0000,4.9669,26.0000,2.0000
821,3,0.0206,5.0000,0.0856,0.0000,3.0000,49.9824,28.0000,2.3333
822,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
823,2,0.0090,5.5000,0.1237,0.0000,5.5000,8.1564,29.0000,1.0000
824,2,0.0037,3.5000,0.0748,0.0000,5.0000,0.0003,29.0000,1.0000
825,2,0.0039,3.5000,0.0789,0.0000,6.0000,8.9914,28.0000,1.0000
826,1,0.0131,5.0000,0.1368,0.0000,4.0000,34.1546,29.0000,1.0000
827,1,0.0110,3.0000,0.1321,0.0000,5.0000,13.7826,27.0000,1.0000
828,2,0.0116,4.5000,0.1164,0.0000,3.5000,7.8219,23.0000,1.5000
829,2,0.0086,3.0000,0.1063,0.0000,4.0000,8.8336,21.0000,1.0000
830,2,0.0042,14.0000,0.1772,0.0982,1.0000,0.0000,22.0000,1.0000
831,1,0.0088,26.0000,0.3421,0.1964,2.0000,0.0000,23.0000,1.0000
832,1,0.0088,26.0000,0.3421,0.1964,3.0000,0.0000,23.0000,1.0000
833,1,0.0563,8.0000,0.1733,0.0000,1.0000,0.0000,24.0000,7.0000
834,1,0.0533,8.0000,0.1691,0.0000,2.0000,0.0000,25.0000,6.0000
835,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
836,1,0.0094,6.0000,0.1002,0.0000,1.0000,0.0000,20.0000,1.0000
837,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
838,1,0.0650,13.0000,0.2025,0.0000,1.0000,0.0000,21.0000,6.0000
839,2,0.0355,7.0000,0.1172,0.0000,1.5000,7.6235,17.0000,3.5000
840,2,0.0308,6.0000,0.1113,0.0000,2.5000,14.6018,19.0000,2.5000
841,5,0.0254,9.2000,0.1545,0.0393,3.0000,6.5071,21.0000,2.8000
842,4,0.0051,8.7500,0.1322,0.0491,3.0000,4.9840,22.0000,1.2500
843,2,0.0048,14.0000,0.1892,0.0982,5.5000,5.3084,24.0000,1.0000
844,3,0.0269,7.0000,0.1243,0.0000,2.6667,3.6677,23.0000,3.6667
845,2,0.0201,7.0000,0.1082,0.0000,4.5000,12.7628,24.0000,4.0000
846,1,0.0401,13.0000,0.1939,0.0000,3.0000,12.6949,24.0000,8.0000
847,1,0.0400,12.0000,0.1880,0.0000,4.0000,14.5648,24.0000,8.0000
848,2,0.0179,6.5000,0.1014,0.0000,3.0000,8.3245,28.0000,2.5000
849,1,0.0355,7.0000,0.1535,0.0000,6.0000,14.1037,28.0000,4.0000
850,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
851,1,0.0069,25.0000,0.2976,0.2003,7.0000,0.0000,30.0000,1.0000
852,2,0.0067,15.5000,0.2000,0.1002,4.5000,0.0000,29.0000,1.0000
853,3,0.0092,13.6667,0.1742,0.0669,7.3333,1.1184,29.0000,1.3333
854,1,0.0068,9.0000,0.1062,0.0000,12.0000,0.0000,29.0000,1.0000
855,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
856,1,0.0540,14.0000,0.1860,0.0000,1.0000,0.0000,26.0000,7.0000
857,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
858,4,0.0162,6.2500,0.1367,0.0000,4.0000,4.2870,27.0000,2.0000
859,2,0.0156,7.0000,0.1277,0.0000,1.5000,0.0000,27.0000,2.5000
860,1,0.0125,7.0000,0.1174,0.0000,2.0000,15.3701,29.0000,2.0000
861,3,0.0081,7.6667,0.1095,0.0000,3.6667,35.8173,26.0000,1.3333
862,4,0.0318,4.2500,0.1068,0.0000,6.7500,40.4226,23.0000,2.0000
863,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
864,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
865,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
866,1,0.0003,2.0000,0.0256,0.0000,1.0000,0.0000,24.0000,1.0000
867,3,0.0257,5.3333,0.1109,0.0000,3.6667,34.5498,21.0000,3.6667
868,3,0.0265,5.6667,0.1154,0.0000,4.6667,2.7297,20.0000,3.3333
869,2,0.0301,7.5000,0.1424,0.0000,2.5000,2.1354,21.0000,4.0000
870,2,0.0360,5.5000,0.1258,0.0000,10.5000,88.5736,21.0000,3.0000
871,1,0.0137,5.0000,0.0994,0.0000,20.0000,13.0948,23.0000,3.0000
872,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
873,1,0.0096,27.0000,0.3649,0.1927,10.0000,0.0000,23.0000,1.0000
874,3,0.0209,12.0000,0.1818,0.0642,7.0000,53.6346,22.0000,3.0000
875,1,0.0094,27.0000,0.3600,0.1927,12.0000,0.0000,21.0000,1.0000
876,3,0.0306,7.3333,0.1184,0.0000,4.3333,22.1473,21.0000,5.0000
877,3,0.0283,7.0000,0.1113,0.0000,5.3333,16.3364,22.0000,5.0000
878,2,0.0296,3.5000,0.0973,0.0000,7.5000,60.0055,22.0000,3.5000
879,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
880,1,0.0260,8.0000,0.1282,0.0000,21.0000,104.0663,23.0000,5.0000
881,2,0.0172,6.0000,0.0850,0.0000,11.5000,5.4691,22.0000,3.5000
882,2,0.0162,6.0000,0.0850,0.0000,12.5000,10.8852,20.0000,3.5000
883,2,0.0160,6.5000,0.0902,0.0000,13.5000,10.7660,20.0000,3.0000
884,4,0.0181,6.2500,0.1036,0.0000,9.2500,52.8487,21.0000,2.7500
885,4,0.0171,5.2500,0.0740,0.0000,8.2500,6.1462,25.0000,2.7500
886,4,0.0171,5.5000,0.0765,0.0000,9.2500,11.8166,25.0000,2.7500
887,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
888,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
889,2,0.0356,8.5000,0.1293,0.0000,1.0000,0.0000,26.0000,5.0000
890,2,0.0331,9.0000,0.1273,0.0000,2.0000,6.9034,27.0000,5.0000
891,2,0.0276,8.0000,0.1184,0.0000,3.0000,6.2520,27.0000,4.5000
892,3,0.0233,7.3333,0.1204,0.0000,5.6667,2.8273,30.0000,4.3333
893,2,0.0074,10.0000,0.1142,0.0000,3.0000,0.0000,32.0000,2.5000
894,1,0.0096,11.0000,0.1295,0.0000,6.0000,0.0000,35.0000,4.0000
895,1,0.0092,12.0000,0.1356,0.0000,7.0000,0.0000,36.0000,4.0000
896,2,0.0057,7.5000,0.0838,0.0000,4.5000,0.0000,36.0000,3.0000
897,2,0.0062,8.0000,0.0845,0.0000,5.0000,0.0000,35.0000,3.5000
898,2,0.0063,8.0000,0.0854,0.0000,6.0000,10.1382,34.0000,3.5000
899,2,0.0063,8.0000,0.0854,0.0000,7.0000,9.5291,34.0000,3.5000
900,3,0.0045,6.3333,0.0691,0.0000,5.6667,7.2953,32.0000,2.6667
901,3,0.0048,6.6667,0.0711,0.0000,5.3333,5.3027,33.0000,2.6667
902,6,0.0099,4.1667,0.0702,0.0000,3.6667,5.4682,28.0000,2.6667
903,5,0.0164,4.2000,0.0871,0.0000,4.8000,5.3879,27.0000,3.4000
904,5,0.0169,4.4000,0.0891,0.0000,5.8000,6.7482,26.0000,3.4000
905,3,0.0060,3.0000,0.0677,0.0000,4.3333,9.2415,26.0000,1.3333
906,3,0.0061,3.3333,0.0657,0.0000,5.3333,10.0895,26.0000,1.3333
907,1,0.0063,3.0000,0.0937,0.0000,1.0000,0.0000,28.0000,1.0000
908,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
909,1,0.0004,3.0000,0.0303,0.0000,1.0000,0.0000,28.0000,1.0000
910,3,0.0202,6.0000,0.0993,0.0000,2.6667,74.9790,29.0000,2.6667
911,2,0.0004,3.0000,0.0294,0.0000,1.5000,10.3764,34.0000,1.0000
912,2,0.0004,2.0000,0.0225,0.0000,1.5000,10.8170,35.0000,1.0000
913,3,0.0007,2.0000,0.0244,0.0000,2.0000,12.6285,33.0000,1.3333
914,1,0.0006,3.0000,0.0314,0.0000,3.0000,17.5436,34.0000,1.0000
915,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
916,1,0.0004,3.0000,0.0312,0.0000,2.0000,31.3507,30.0000,1.0000
917,1,0.0002,2.0000,0.0206,0.0000,3.0000,13.8549,30.0000,1.0000
918,3,0.0002,2.0000,0.0208,0.0000,2.0000,5.1400,27.0000,1.0000
919,2,0.0036,2.5000,0.0646,0.0000,1.5000,8.1709,29.0000,1.0000
920,2,0.0035,2.5000,0.0651,0.0000,2.5000,14.5734,29.0000,1.0000
921,1,0.0068,3.0000,0.1112,0.0000,3.0000,12.8608,29.0000,1.0000
922,1,0.0067,3.0000,0.1101,0.0000,4.0000,14.7037,29.0000,1.0000
923,1,0.0498,12.0000,0.1792,0.0000,1.0000,0.0000,29.0000,6.0000
924,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
925,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
926,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
927,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
928,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
929,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
931,1,0.0069,4.0000,0.1398,0.0000,1.0000,0.0000,30.0000,1.0000
932,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
933,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
934,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
935,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
936,1,0.0003,2.0000,0.0227,0.0000,1.0000,0.0000,31.0000,1.0000
937,1,0.0064,4.0000,0.1225,0.0000,2.0000,0.0000,30.0000,1.0000
938,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
939,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
941,1,0.0002,2.0000,0.0206,0.0000,1.0000,0.0000,30.0000,1.0000
942,1,0.0002,2.0000,0.0206,0.0000,2.0000,15.3203,30.0000,1.0000
943,1,0.0002,2.0000,0.0208,0.0000,3.0000,15.5608,28.0000,1.0000
944,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
945,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
946,1,0.0086,8.0000,0.1190,0.0000,1.0000,0.0000,30.0000,1.0000
947,2,0.0213,9.0000,0.1024,0.0000,1.0000,0.0000,31.0000,3.5000
948,3,0.0135,3.6667,0.0579,0.0000,1.3333,0.0000,31.0000,2.6667
949,2,0.0150,5.5000,0.0548,0.0000,2.5000,9.1956,28.0000,2.0000
950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
951,1,0.0359,4.0000,0.1032,0.0000,1.0000,0.0000,32.0000,3.0000
952,6,0.0185,2.8333,0.0662,0.0000,1.5000,30.9523,29.0000,1.6667
953,8,0.0186,3.3750,0.0800,0.0000,2.8750,18.0454,28.0000,1.6250
954,2,0.0061,3.0000,0.1006,0.0000,5.5000,10.2040,29.0000,1.0000
955,2,0.0162,4.0000,0.0984,0.0000,2.0000,2.0176,31.0000,2.0000
