tempo,quantidadePAs,articulation_points_percentage,density,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,number_of_cars,
43,1.0000,0.0345,0.0053,2.0000,0.0804,0.0000,1.0000,0.0000,1.0000,0.0000,5.6650,29.0000
44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9570,31.0000
45,1.0000,0.0312,0.0043,3.0000,0.0968,0.0000,1.0000,0.0000,1.0000,0.0000,3.2258,32.0000
46,1.0000,0.0294,0.0265,4.5000,0.1490,0.3814,1.0000,0.0000,1.0000,0.0000,3.7433,34.0000
47,1.0000,0.0357,0.0897,4.5000,0.2365,0.2472,1.0000,0.0000,1.5000,0.0000,7.4074,28.0000
48,1.0000,0.0303,0.0121,2.7500,0.1079,0.0633,1.2500,60.5765,1.0000,0.0000,5.4924,33.0000
49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5079,36.0000
50,1.0000,0.0333,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,2.2989,30.0000
51,1.0000,0.0357,0.0185,3.0000,0.1323,0.5007,1.0000,0.0000,1.5000,0.0000,2.9101,28.0000
52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,25.0000
53,1.0000,0.0345,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,6.1576,29.0000
54,1.0000,0.0385,0.0267,4.0000,0.1800,0.3777,1.0000,0.0000,1.0000,0.0000,6.1538,26.0000
55,1.0000,0.0333,0.0037,2.5000,0.0862,0.3058,1.0000,0.0000,1.0000,0.0000,2.7586,30.0000
56,1.0000,0.0323,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
57,1.0000,0.0294,0.0110,4.0000,0.1364,0.4347,1.0000,0.0000,1.0000,0.0000,2.3173,34.0000
58,1.0000,0.0312,0.0330,2.6667,0.1361,0.1189,1.0000,0.0000,1.0000,0.0000,4.4355,32.0000
59,1.0000,0.0333,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,1.0000,0.0000,1.8391,30.0000
60,1.0000,0.0345,0.0093,2.5000,0.1048,0.0000,1.0000,0.0000,1.0000,0.0000,4.9261,29.0000
61,1.0000,0.0357,0.0291,2.2000,0.1150,0.1228,1.0000,0.0000,1.0000,0.0000,3.9683,28.0000
62,1.0000,0.0323,0.0301,4.7500,0.1704,0.2506,1.5000,108.3468,1.0000,0.0000,6.4516,31.0000
63,1.0000,0.0357,0.0456,5.0000,0.2155,0.4527,1.0000,0.0000,1.0000,0.0000,6.0847,28.0000
64,1.0000,0.0294,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,1.0000,0.0000,6.4171,34.0000
65,1.0000,0.0370,0.0115,4.0000,0.1571,0.2619,1.0000,0.0000,1.0000,0.0000,4.5584,27.0000
66,1.0000,0.0333,0.0363,2.7500,0.1292,0.0785,1.0000,0.0000,1.0000,0.0000,5.0575,30.0000
67,1.0000,0.0333,0.0049,2.0000,0.0776,0.0000,1.0000,0.0000,1.0000,0.0000,6.6667,30.0000
68,1.0000,0.0303,0.0356,4.3333,0.1712,0.1390,1.0000,0.0000,1.0000,0.0000,7.1970,33.0000
69,1.0000,0.0323,0.0194,3.0000,0.1529,0.0575,1.0000,0.0000,1.0000,0.0000,6.6667,31.0000
70,1.0000,0.0333,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,2.5287,30.0000
71,1.0000,0.0370,0.0154,5.0000,0.1978,0.4333,1.0000,0.0000,1.0000,0.0000,4.2735,27.0000
72,1.0000,0.0476,0.0088,2.0000,0.1083,0.4010,1.3333,44.1900,1.0000,0.0000,3.3333,21.0000
73,1.0000,0.0526,0.0065,2.0000,0.1111,0.7071,1.0000,0.0000,1.0000,0.0000,2.3392,19.0000
74,1.0000,0.0476,0.0053,2.0000,0.1000,0.5000,1.0000,0.0000,1.0000,0.0000,3.3333,21.0000
75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8961,22.0000
76,1.0000,0.0345,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,4.6798,29.0000
77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8966,30.0000
78,1.0000,0.0286,0.0071,3.5000,0.1162,0.1289,1.0000,0.0000,1.0000,0.0000,5.0420,35.0000
79,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9943,27.0000
80,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3077,26.0000
81,1.0000,0.0323,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,6.6667,31.0000
82,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2308,26.0000
