tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
262,1,0.0246,4.0000,0.1833,0.1783,1.0000,0.0000,17.0000,1.0000,6.2678,27.0000
263,10,0.0465,2.8000,0.1560,0.0799,1.0000,0.0000,7.2000,1.6000,0.8262,2.7000
264,5,0.0163,2.8000,0.1267,0.0740,1.4000,164.5318,12.0000,1.2000,1.6552,6.0000
265,2,0.0446,8.5000,0.2937,0.2104,1.0000,0.0000,15.0000,1.5000,5.8824,17.0000
266,5,0.0439,4.6000,0.1917,0.1422,1.0000,0.0000,12.0000,1.6000,2.0197,5.8000
267,5,0.0584,3.2000,0.1484,0.0000,1.2000,216.9826,10.2000,1.8000,1.6344,6.2000
268,4,0.0325,4.0000,0.1829,0.1659,1.2500,113.5949,13.0000,1.7500,1.8817,7.7500
269,2,0.0172,3.5000,0.1241,0.0001,1.0000,0.0000,17.5000,1.0000,2.7957,15.5000
270,4,0.0202,3.2500,0.1270,0.0000,1.0000,0.0000,13.0000,1.7500,1.7519,8.2500
271,4,0.0161,2.2500,0.1091,0.0304,1.0000,0.0000,15.0000,1.2500,1.7137,8.0000
272,4,0.0049,2.7500,0.0961,0.1083,1.2500,79.9109,14.0000,1.0000,1.5517,7.5000
273,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274,6,0.0239,2.8333,0.1411,0.0735,1.0000,0.0000,10.0000,1.1667,1.7436,4.3333
275,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,20.0000,1.0000,3.4188,27.0000
276,1,0.0369,3.0000,0.1970,0.0370,1.0000,0.0000,14.0000,1.0000,11.1111,27.0000
277,4,0.0570,4.0000,0.2092,0.2541,1.0000,0.0000,13.0000,2.5000,1.8519,7.0000
278,4,0.0438,4.0000,0.2167,0.1258,1.0000,0.0000,13.0000,1.5000,2.7778,6.7500
279,1,0.0072,3.0000,0.1250,0.0000,2.0000,414.9322,13.0000,1.0000,8.6667,25.0000
280,4,0.0258,3.5000,0.1569,0.2384,1.0000,0.0000,12.0000,1.2500,1.6154,6.5000
281,7,0.0858,3.1429,0.2101,0.1101,1.1429,43.5897,9.0000,1.5714,1.5824,3.7143
282,4,0.0245,3.2500,0.1600,0.2012,1.0000,0.0000,14.0000,1.2500,1.6667,6.2500
283,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
284,3,0.0167,3.3333,0.1370,0.2937,1.0000,0.0000,14.0000,1.3333,1.8462,8.6667
285,2,0.0043,2.5000,0.0926,0.0000,1.5000,209.8872,15.0000,1.0000,2.7778,14.0000
286,1,0.0184,4.0000,0.1687,0.2443,1.0000,0.0000,17.0000,1.0000,5.8065,31.0000
287,5,0.0474,4.0000,0.1625,0.1177,1.0000,0.0000,13.0000,2.0000,1.7479,7.0000
288,3,0.0100,3.3333,0.1257,0.1291,1.0000,0.0000,20.0000,1.3333,1.5771,10.3333
289,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
290,3,0.0053,2.3333,0.0901,0.1103,1.0000,0.0000,16.0000,1.0000,1.4778,9.6667
291,2,0.0254,4.0000,0.2051,0.2795,1.0000,0.0000,15.0000,1.0000,3.6667,12.5000
292,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
293,3,0.0254,4.3333,0.1948,0.1219,1.0000,0.0000,13.0000,1.0000,3.6015,10.0000
294,2,0.0129,6.0000,0.1982,0.1254,1.0000,0.0000,13.0000,1.0000,7.6613,16.0000
295,4,0.0290,3.7500,0.1492,0.1664,1.0000,0.0000,12.0000,2.0000,1.6633,8.0000
296,1,0.0370,4.0000,0.2066,0.1392,1.0000,0.0000,16.0000,2.0000,7.6355,29.0000
297,5,0.0839,3.2000,0.1796,0.0852,1.0000,0.0000,14.0000,2.0000,1.5632,6.0000
298,1,0.0400,3.0000,0.2217,0.0414,1.0000,0.0000,10.0000,1.0000,15.3846,27.0000
299,2,0.0138,2.5000,0.1424,0.0325,1.0000,0.0000,16.0000,1.0000,5.6989,15.5000
300,1,0.0212,5.0000,0.1837,0.4460,1.0000,0.0000,16.0000,2.0000,5.1724,29.0000
301,4,0.0069,2.5000,0.0958,0.0376,1.0000,0.0000,13.0000,1.0000,1.6667,7.7500
302,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
303,2,0.0567,4.0000,0.2017,0.1439,1.0000,0.0000,15.0000,2.0000,3.6782,15.0000
304,1,0.0602,6.0000,0.2848,0.0587,1.0000,0.0000,13.0000,2.0000,15.1210,32.0000
305,4,0.0322,3.0000,0.1835,0.0241,1.0000,0.0000,13.0000,1.2500,2.9412,8.5000
306,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,20.0000,1.0000,8.4084,37.0000
307,4,0.0142,3.0000,0.1207,0.3078,1.2500,90.8381,19.0000,1.5000,0.8621,7.5000
308,1,0.0369,6.0000,0.2462,0.3142,1.0000,0.0000,15.0000,2.0000,7.6923,27.0000
309,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,15.0000,1.0000,8.3744,29.0000
310,3,0.0389,3.6667,0.1719,0.3052,1.0000,0.0000,15.0000,2.0000,1.7637,9.3333
311,4,0.0494,3.7500,0.2114,0.0912,1.2500,218.5259,11.0000,2.0000,2.6478,7.2500
312,2,0.0067,2.0000,0.0900,0.0000,1.0000,0.0000,16.0000,1.0000,2.6154,13.0000
313,2,0.0302,5.0000,0.2269,0.2304,1.0000,0.0000,17.0000,1.5000,3.4483,15.0000
314,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
315,2,0.0167,2.5000,0.1397,0.4731,1.0000,0.0000,14.0000,1.5000,2.3810,11.0000
316,1,0.0390,3.0000,0.2273,0.0979,1.0000,0.0000,13.0000,1.0000,12.2530,23.0000
317,4,0.0185,2.2500,0.1006,0.0000,1.0000,0.0000,15.0000,1.7500,1.7816,7.5000
318,3,0.0199,2.3333,0.1148,0.0481,1.0000,0.0000,15.0000,1.3333,2.0789,10.3333
319,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
320,4,0.0263,2.2500,0.1272,0.0000,1.0000,0.0000,13.2500,1.2500,2.3333,6.2500
321,5,0.0659,3.8000,0.1758,0.2697,1.2000,77.7323,12.0000,2.4000,1.5344,5.6000
322,4,0.0169,4.5000,0.1859,0.1290,1.2500,73.7389,11.0000,1.0000,2.9915,6.7500
323,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,16.0000,1.0000,5.5336,23.0000
324,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,13.0000,1.0000,7.9051,23.0000
325,2,0.0097,3.0000,0.1364,0.0000,1.0000,0.0000,15.0000,1.0000,2.7668,11.5000
326,1,0.0158,4.0000,0.1739,0.6154,1.0000,0.0000,20.0000,2.0000,2.5362,24.0000
327,1,0.0216,6.0000,0.2727,0.4183,1.0000,0.0000,13.0000,1.0000,8.6957,23.0000
328,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
329,2,0.0079,2.0000,0.0978,0.0000,1.0000,0.0000,15.0000,1.0000,2.8986,12.0000
330,3,0.0595,2.6667,0.1891,0.0915,1.3333,105.2768,13.0000,1.6667,3.1339,9.0000
331,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
332,4,0.0981,4.2500,0.1789,0.1129,1.0000,0.0000,14.0000,2.5000,1.9657,8.0000
333,7,0.0108,2.8571,0.1106,0.1087,1.1429,58.2017,14.0000,1.7143,0.7680,4.4286
334,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,12.0000,1.0000,11.4943,30.0000
335,3,0.0099,2.6667,0.1213,0.0286,1.3333,46.3854,14.0000,1.0000,3.4483,10.0000
336,1,0.0065,3.0000,0.1032,0.0000,1.0000,0.0000,18.0000,1.0000,7.8629,32.0000
337,5,0.0217,3.6000,0.1478,0.0782,1.0000,0.0000,12.0000,1.6000,2.1075,6.2000
338,5,0.0769,3.6000,0.1883,0.1963,1.2000,47.2324,17.2000,2.2000,1.0753,6.2000
339,2,0.0308,4.0000,0.2053,0.1375,1.5000,133.8511,15.0000,1.5000,5.1724,15.0000
340,3,0.0108,2.6667,0.1146,0.0453,1.3333,219.7408,17.0000,1.0000,2.5884,11.0000
341,4,0.0345,2.7500,0.1489,0.0941,1.5000,162.0457,12.0000,1.5000,1.8391,7.5000
342,3,0.0264,4.6667,0.1767,0.1582,1.0000,0.0000,16.0000,1.6667,2.0072,10.3333
343,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
344,3,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,13.0000,1.0000,2.3742,9.0000
345,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
346,1,0.0211,5.0000,0.2500,0.4623,1.0000,0.0000,13.0000,1.0000,7.6190,21.0000
347,5,0.0345,2.4000,0.1658,0.1214,1.0000,0.0000,8.0000,1.6000,1.6842,4.0000
348,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
349,1,0.1000,7.0000,0.3558,0.1838,1.0000,0.0000,12.0000,3.0000,16.9231,26.0000
350,2,0.0074,3.0000,0.1133,0.1917,1.0000,0.0000,16.0000,1.0000,2.4138,15.0000
351,2,0.0072,2.0000,0.0938,0.6015,1.0000,0.0000,19.0000,1.0000,1.1667,12.5000
352,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,17.0000,1.0000,5.7971,24.0000
353,1,0.0167,3.0000,0.1600,0.2316,1.0000,0.0000,17.0000,1.0000,6.7692,26.0000
354,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
355,2,0.0071,3.5000,0.1296,0.0000,1.0000,0.0000,16.0000,1.0000,2.9101,14.0000
356,3,0.0362,2.3333,0.1815,0.0316,1.0000,0.0000,13.0000,1.3333,4.3514,9.6667
357,2,0.0212,2.5000,0.1420,0.0192,1.0000,0.0000,10.0000,1.0000,7.5123,14.5000
358,4,0.0040,2.0000,0.0703,0.0000,1.0000,0.0000,13.0000,1.0000,2.6042,8.2500
359,1,0.0046,3.0000,0.1000,0.0000,1.0000,0.0000,19.0000,1.0000,3.6559,31.0000
360,3,0.0099,3.6667,0.1396,0.1062,1.0000,0.0000,13.0000,1.0000,2.8352,10.0000
361,6,0.0066,3.0000,0.0932,0.0094,1.0000,0.0000,15.0000,1.3333,1.4950,7.1667
362,9,0.0139,3.6667,0.1076,0.0318,1.0000,0.0000,17.0000,1.4444,0.8076,6.3333
363,9,0.0074,3.5556,0.0904,0.0146,1.1111,87.8429,15.0000,1.4444,1.0403,7.4444
364,7,0.0070,4.2857,0.0706,0.0201,1.0000,0.0000,21.0000,1.2857,1.0399,10.7143
365,12,0.0207,3.0000,0.0770,0.0099,1.1667,125.0104,22.0000,1.5833,0.4829,5.9167
366,5,0.0100,4.6000,0.1235,0.0264,1.2000,158.3644,18.0000,1.2000,2.9617,12.2000
367,3,0.0132,3.3333,0.1300,0.0076,1.0000,0.0000,21.0000,1.3333,2.8261,24.6667
368,5,0.0021,3.6000,0.0507,0.0000,1.0000,0.0000,22.0000,1.4000,1.3807,15.4000
369,8,0.0375,4.1250,0.0995,0.0272,1.0000,0.0000,16.1250,2.1250,0.7825,9.0000
370,4,0.0096,3.7500,0.1222,0.0079,1.0000,0.0000,19.2500,1.0000,2.1846,17.2500
371,8,0.0836,3.7500,0.1106,0.0190,1.1250,137.9927,17.0000,1.5000,0.9505,9.3750
372,11,0.0191,4.9091,0.1108,0.0431,1.2727,119.6986,15.0000,1.4545,0.6573,6.6364
373,5,0.0020,2.8000,0.0447,0.0000,1.2000,163.8815,20.0000,1.4000,1.5962,14.4000
374,8,0.0720,3.2500,0.1296,0.0058,1.1250,66.7166,15.0000,2.2500,1.2401,8.0000
375,3,0.0242,5.0000,0.1032,0.0038,1.0000,0.0000,23.3333,1.0000,3.2988,23.3333
376,4,0.0010,2.5000,0.0417,0.0000,1.2500,252.4610,24.0000,1.0000,2.2073,16.0000
377,14,0.0157,3.4286,0.0886,0.0206,1.0000,0.0000,21.0000,1.5714,0.4082,5.0714
378,10,0.0212,3.2000,0.0815,0.0040,1.3000,212.6227,18.0000,1.8000,0.9014,7.1000
379,6,0.0035,3.6667,0.0698,0.0011,1.0000,0.0000,19.1667,1.1667,1.2924,12.6667
380,3,0.0175,7.3333,0.1582,0.0544,1.0000,0.0000,21.0000,2.0000,3.7962,26.0000
381,5,0.0282,5.4000,0.1874,0.0257,1.4000,171.0514,24.0000,1.4000,2.6507,15.6000
382,11,0.0419,4.6364,0.1363,0.0186,1.0000,0.0000,20.0000,1.6364,0.6438,7.5455
383,12,0.0100,3.0833,0.0928,0.0036,1.0833,49.0820,16.0833,1.4167,0.7195,6.5833
384,13,0.0075,3.0769,0.0683,0.0018,1.1538,139.9618,14.0000,1.5385,0.5953,6.3077
385,5,0.0187,4.6000,0.1092,0.0100,1.0000,0.0000,23.0000,1.8000,1.7535,17.0000
386,8,0.0841,4.2500,0.1408,0.0163,1.1250,151.4385,20.3750,1.6250,0.8559,9.3750
387,6,0.0117,4.3333,0.1264,0.0130,1.3333,195.8330,17.0000,1.3333,2.2893,12.3333
388,8,0.0450,3.2500,0.1166,0.0015,1.0000,0.0000,15.1250,1.8750,1.1765,10.6250
389,11,0.0099,3.1818,0.0820,0.0004,1.0000,0.0000,18.0000,1.5455,0.9029,7.1818
390,6,0.0243,3.5000,0.0931,0.0006,1.1667,119.3201,18.1667,1.6667,1.8145,11.3333
391,7,0.0014,2.4286,0.0426,0.0000,1.2857,226.6582,23.0000,1.1429,0.6784,9.5714
392,7,0.0343,3.4286,0.1198,0.0093,1.0000,0.0000,14.0000,1.2857,1.5439,10.0000
393,8,0.0115,3.2500,0.0891,0.0234,1.0000,0.0000,18.0000,1.3750,0.9243,9.0000
394,8,0.0058,3.5000,0.0897,0.0035,1.1250,71.3753,20.0000,1.0000,1.2004,9.6250
395,6,0.0135,3.5000,0.1092,0.0048,1.1667,156.3818,22.0000,1.6667,1.8979,12.5000
396,4,0.0098,3.7500,0.0883,0.0038,1.0000,0.0000,14.2500,1.0000,1.8574,21.0000
397,4,0.0097,3.0000,0.0872,0.0007,1.0000,0.0000,24.0000,1.2500,2.5154,20.2500
398,12,0.0148,4.0833,0.0959,0.0153,1.2500,122.6194,19.0000,1.8333,0.7714,6.9167
399,17,0.0227,3.0000,0.0913,0.0024,1.0000,0.0000,15.0000,1.8235,0.4541,4.4706
400,2,0.0010,3.0000,0.0434,0.0000,1.0000,0.0000,23.0000,1.0000,3.9124,36.0000
401,4,0.0075,3.5000,0.0684,0.0000,1.0000,0.0000,18.0000,1.7500,1.8630,16.2500
402,7,0.0103,3.4286,0.0949,0.0175,1.2857,139.4863,17.0000,1.5714,1.1953,9.5714
403,7,0.0039,2.7143,0.0544,0.0000,1.1429,83.1083,22.1429,1.4286,1.2787,9.4286
404,4,0.0045,2.5000,0.0694,0.0013,1.0000,0.0000,19.0000,1.2500,2.8672,17.7500
405,12,0.0900,4.3333,0.1488,0.0275,1.0000,0.0000,15.0833,2.3333,0.6186,6.2500
406,4,0.0367,3.5000,0.1499,0.0084,1.0000,0.0000,18.0000,1.7500,2.2805,17.2500
407,9,0.0289,3.5556,0.1169,0.0061,1.1111,58.0118,17.0000,1.5556,1.1411,8.3333
408,5,0.0365,6.2000,0.1699,0.0340,1.2000,121.2546,18.0000,2.2000,1.9275,15.4000
409,11,0.0515,3.3636,0.0922,0.0023,1.0909,55.6431,15.0000,1.4545,0.6989,7.6364
410,3,0.0122,5.0000,0.1500,0.0109,1.3333,144.6078,15.0000,1.3333,4.0226,27.0000
411,10,0.0390,5.8000,0.1225,0.0254,1.1000,46.2726,14.1000,1.7000,1.0772,8.1000
412,11,0.0148,3.5455,0.0775,0.0147,1.0909,11.6367,23.0000,1.7273,0.7884,7.4545
413,9,0.0662,4.6667,0.1619,0.0256,1.0000,0.0000,24.2222,2.0000,0.7367,8.3333
414,8,0.0427,4.7500,0.1517,0.0199,1.2500,100.2671,20.2500,1.7500,1.1235,9.6250
415,5,0.0354,3.8000,0.1189,0.0117,1.0000,0.0000,17.0000,2.8000,1.5185,15.6000
416,7,0.0224,4.0000,0.1251,0.0146,1.0000,0.0000,17.0000,1.7143,1.7773,10.2857
417,12,0.0406,4.4167,0.1183,0.0278,1.0833,63.1341,19.1667,2.0000,0.6930,6.3333
418,11,0.0067,3.1818,0.0751,0.0112,1.0000,0.0000,22.0000,1.5455,0.6187,7.4545
419,7,0.0177,5.2857,0.1053,0.0280,1.1429,81.8610,19.0000,1.8571,1.1712,11.8571
420,10,0.0354,3.5000,0.1099,0.0088,1.3000,152.3852,19.0000,1.8000,0.7688,8.4000
421,11,0.0190,3.7273,0.0969,0.0044,1.0909,62.2175,15.0000,1.6364,0.9568,7.3636
422,5,0.0013,2.8000,0.0425,0.0000,1.2000,145.8212,20.0000,1.2000,2.1578,15.6000
423,6,0.0357,3.3333,0.1084,0.0070,1.1667,85.7296,16.0000,2.5000,1.5540,11.0000
424,5,0.0137,3.2000,0.0919,0.0041,1.0000,0.0000,19.0000,1.4000,1.9559,14.6000
425,3,0.0125,5.0000,0.0859,0.0032,1.0000,0.0000,26.0000,2.0000,2.6688,26.6667
426,6,0.0140,4.8333,0.1253,0.0250,1.0000,0.0000,20.0000,1.5000,1.6693,12.0000
427,6,0.0463,5.8333,0.1153,0.0379,1.0000,0.0000,19.0000,3.0000,1.3272,13.5000
428,2,0.0008,3.5000,0.0437,0.0000,1.0000,0.0000,22.0000,1.0000,3.1481,40.5000
429,7,0.0082,5.0000,0.0957,0.0596,1.1429,122.1485,24.0000,1.5714,0.8858,9.4286
430,10,0.0230,4.7000,0.1179,0.0183,1.2000,113.3638,19.1000,1.9000,0.9627,7.3000
431,6,0.0101,3.6667,0.0823,0.0046,1.0000,0.0000,18.0000,1.5000,1.4713,12.1667
432,6,0.0898,5.0000,0.1458,0.0272,1.1667,92.8209,17.0000,2.8333,1.5094,12.1667
433,8,0.0219,3.3750,0.1072,0.0103,1.1250,120.3599,18.1250,1.8750,0.9527,9.6250
434,7,0.0016,2.2857,0.0382,0.0000,1.1429,106.0836,22.0000,1.4286,1.2687,10.2857
435,8,0.0163,4.1250,0.1022,0.0116,1.0000,0.0000,18.0000,1.7500,1.0497,8.6250
436,5,0.0272,5.6000,0.1613,0.0555,1.0000,0.0000,21.2000,2.4000,1.6901,14.2000
437,13,0.0228,3.8462,0.0893,0.0216,1.0769,93.5122,17.0000,2.1538,0.5182,5.8462
438,15,0.0233,3.2000,0.0899,0.0061,1.2000,137.2028,18.0667,1.7333,0.3440,5.1333
439,9,0.0206,5.3333,0.1280,0.0424,1.1111,80.1292,21.0000,1.6667,0.9570,7.7778
440,9,0.0094,3.5556,0.0766,0.0222,1.1111,58.4497,22.1111,1.4444,0.7602,8.4444
441,6,0.0326,5.6667,0.1555,0.0396,1.1667,68.5824,17.0000,2.1667,1.8919,12.5000
442,15,0.0440,3.8000,0.1586,0.0074,1.0667,55.7762,12.0000,2.1333,0.7573,5.6000
443,12,0.0223,4.5833,0.1051,0.0180,1.4167,185.1548,16.0000,1.8333,0.6491,6.5833
444,4,0.0373,4.5000,0.1035,0.0781,1.2500,160.1101,28.0000,2.7500,1.0450,18.7500
445,8,0.0305,3.1250,0.0975,0.0083,1.1250,109.3967,23.0000,1.8750,0.7293,8.3750
446,6,0.0569,3.5000,0.1387,0.0042,1.0000,0.0000,18.0000,1.8333,1.3884,12.3333
447,7,0.0398,6.1429,0.1522,0.0266,1.0000,0.0000,13.0000,2.4286,1.7343,10.8571
448,4,0.0005,2.5000,0.0305,0.0000,1.0000,0.0000,15.0000,1.0000,3.5998,20.7500
449,2,0.0134,7.0000,0.1024,0.0000,1.0000,0.0000,19.0000,2.5000,8.8100,44.5000
450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
451,4,0.0074,7.2500,0.1302,0.0212,1.0000,0.0000,15.0000,1.0000,4.1828,28.0000
452,12,0.0997,3.9167,0.1294,0.0082,1.0833,51.4283,18.0000,2.1667,1.0046,9.2500
453,18,0.0248,4.1667,0.0897,0.0078,1.1111,65.9413,17.0556,1.8333,0.3533,5.2222
454,7,0.0144,4.0000,0.0932,0.0121,1.2857,224.0189,22.2857,1.4286,1.2380,11.2857
455,9,0.0784,4.3333,0.1326,0.0126,1.0000,0.0000,20.1111,2.0000,0.8392,8.5556
456,12,0.0274,4.8333,0.1645,0.0322,1.0833,43.0708,18.0833,1.5000,0.8361,6.1667
457,3,0.0869,4.6667,0.1837,0.0170,1.0000,0.0000,20.0000,2.6667,3.0645,25.6667
458,10,0.0105,3.9000,0.0707,0.0326,1.2000,206.0884,23.1000,2.1000,0.5008,7.2000
459,7,0.0037,3.5714,0.0723,0.0332,1.0000,0.0000,17.0000,1.2857,0.7866,9.1429
460,5,0.0072,2.8000,0.0719,0.0024,1.0000,0.0000,18.0000,1.2000,2.6441,12.0000
461,9,0.0169,2.8889,0.0921,0.0160,1.1111,53.3989,22.1111,1.3333,0.7085,7.7778
462,7,0.0083,4.1429,0.0872,0.0164,1.0000,0.0000,20.0000,1.4286,1.2820,10.1429
463,4,0.0849,7.2500,0.2050,0.0594,1.0000,0.0000,20.0000,2.5000,2.6087,17.5000
464,6,0.0029,2.8333,0.0590,0.0004,1.0000,0.0000,21.0000,1.3333,1.4650,12.1667
465,6,0.0051,3.0000,0.0828,0.0047,1.0000,0.0000,22.0000,1.0000,1.4554,11.8333
466,4,0.0832,3.7500,0.1449,0.0041,1.2500,254.1112,20.2500,2.2500,2.4846,20.2500
467,6,0.0118,4.1667,0.0829,0.0000,1.1667,100.2658,13.1667,1.5000,2.1279,13.6667
468,6,0.0185,2.6667,0.0808,0.0051,1.1667,72.7076,23.0000,1.6667,1.3158,12.8333
469,16,0.0736,3.8125,0.1067,0.0159,1.1250,32.3363,12.1250,1.9375,0.4165,4.8125
470,7,0.0119,4.0000,0.0862,0.0354,1.1429,58.6448,20.0000,2.1429,0.9884,10.7143
471,11,0.0296,3.7273,0.1008,0.0074,1.0909,66.8630,16.0000,1.6364,0.7022,6.6364
472,6,0.0055,2.8333,0.0556,0.0000,1.1667,152.1599,17.0000,2.5000,1.2629,11.6667
473,6,0.0239,6.6667,0.1523,0.0548,1.0000,0.0000,21.0000,1.8333,1.8959,11.0000
474,12,0.0374,3.6667,0.1175,0.0087,1.0833,63.5330,15.0000,2.2500,0.6867,5.8333
475,14,0.0174,3.3571,0.0793,0.0267,1.2143,101.2501,16.0000,1.9286,0.4641,4.8571
476,6,0.0179,4.3333,0.0962,0.0268,1.0000,0.0000,24.0000,1.8333,1.0552,12.3333
477,21,0.0500,3.3810,0.0961,0.0110,1.2381,159.9527,11.0952,1.7143,0.3449,3.5714
478,7,0.0071,3.1429,0.0934,0.0011,1.0000,0.0000,21.0000,1.0000,1.3644,10.4286
479,4,0.0154,3.0000,0.0816,0.0046,1.2500,82.6193,19.0000,1.5000,2.2032,17.7500
480,6,0.0302,4.3333,0.1617,0.0092,1.0000,0.0000,19.0000,1.8333,1.9372,13.6667
481,8,0.0109,3.8750,0.0917,0.0082,1.0000,0.0000,19.0000,2.0000,1.2368,9.5000
482,10,0.0415,4.1000,0.1324,0.0214,1.1000,59.2539,15.1000,1.6000,0.7027,7.5000
483,6,0.0084,4.6667,0.0957,0.0272,1.1667,208.8896,21.0000,1.1667,1.7895,12.3333
484,9,0.0535,3.5556,0.1239,0.0085,1.1111,69.8589,23.0000,1.8889,0.8577,8.4444
485,8,0.0179,3.6250,0.0963,0.0008,1.0000,0.0000,17.0000,1.6250,0.9693,9.5000
486,10,0.0013,2.7000,0.0396,0.0000,1.2000,142.3592,21.0000,1.4000,0.8442,7.7000
487,9,0.0445,3.6667,0.1071,0.0107,1.2222,85.0930,22.1111,2.0000,0.6993,7.7778
488,7,0.0643,3.5714,0.1522,0.0081,1.0000,0.0000,15.0000,1.7143,1.4849,9.0000
489,9,0.0136,3.7778,0.0952,0.0293,1.2222,66.0799,28.1111,1.5556,0.7602,8.4444
490,5,0.0476,6.6000,0.1738,0.0827,1.2000,56.8536,21.2000,2.8000,1.4484,12.8000
491,5,0.0053,3.8000,0.0887,0.0255,1.0000,0.0000,19.0000,1.2000,1.6213,11.6000
492,12,0.0180,2.9167,0.0732,0.0208,1.0833,64.3324,19.0000,1.5000,0.3922,5.1667
493,2,0.0098,4.5000,0.1321,0.0128,1.0000,0.0000,23.0000,1.5000,5.4531,31.5000
494,18,0.0204,3.3333,0.0955,0.0208,1.0000,0.0000,17.0000,1.5000,0.4017,4.0556
495,9,0.0360,3.7778,0.1265,0.0087,1.1111,43.5698,16.0000,1.7778,1.0841,8.6667
496,9,0.0031,2.7778,0.0534,0.0037,1.0000,0.0000,18.0000,1.3333,1.0253,8.4444
497,10,0.0104,3.7000,0.1104,0.0152,1.3000,161.9141,21.0000,1.3000,1.0936,7.7000
498,8,0.0510,4.5000,0.1577,0.0419,1.0000,0.0000,15.0000,2.0000,0.9811,9.2500
499,11,0.0111,2.6364,0.0682,0.0020,1.0000,0.0000,22.0909,1.6364,0.7505,6.5455
500,6,0.0379,3.6667,0.1712,0.0157,1.3333,160.4591,17.0000,1.5000,2.0120,11.3333
501,8,0.0032,3.0000,0.0615,0.0037,1.1250,87.0892,18.0000,1.0000,0.7024,8.5000
502,8,0.0142,4.1250,0.0961,0.0427,1.0000,0.0000,18.0000,1.8750,0.7668,7.7500
503,6,0.0178,3.8333,0.1167,0.0046,1.0000,0.0000,15.0000,1.5000,1.5929,11.0000
504,6,0.0010,3.0000,0.0437,0.0000,1.0000,0.0000,22.0000,1.1667,1.9026,12.1667
505,9,0.0053,3.2222,0.0716,0.0061,1.0000,0.0000,17.0000,1.3333,1.1216,8.7778
506,11,0.0076,2.9091,0.0682,0.0058,1.0000,0.0000,17.0000,1.6364,0.6597,6.7273
507,8,0.0234,5.7500,0.1318,0.0677,1.1250,83.4127,16.0000,1.6250,0.8324,9.1250
508,6,0.0112,4.1667,0.1154,0.0219,1.0000,0.0000,13.0000,1.3333,1.7840,11.8333
509,7,0.0054,2.7143,0.0601,0.0000,1.0000,0.0000,15.0000,1.4286,1.4097,12.0000
510,7,0.0104,3.7143,0.0860,0.0000,1.0000,0.0000,16.0000,1.5714,2.2990,13.0000
511,6,0.0113,5.6667,0.1052,0.0000,1.3333,195.3509,22.0000,1.8333,3.0156,17.0000
512,7,0.0065,3.5714,0.0686,0.0000,1.0000,0.0000,17.0000,1.1429,2.5772,16.2857
513,9,0.0049,6.7778,0.0827,0.0148,1.2222,161.2721,17.2222,1.4444,2.0614,13.6667
514,2,0.0141,3.5000,0.1771,0.0000,1.0000,0.0000,17.0000,1.0000,9.7228,61.5000
515,5,0.0245,4.8000,0.1426,0.0072,1.2000,239.3026,17.0000,1.8000,2.1183,27.0000
516,8,0.0034,3.0000,0.0496,0.0000,1.1250,73.8467,13.0000,1.1250,0.9174,15.0000
517,13,0.0156,4.6154,0.1053,0.0179,1.0000,0.0000,21.0000,1.8462,0.7678,7.1538
518,14,0.0159,4.7143,0.1012,0.0167,1.1429,125.6261,18.0000,1.9286,0.7277,6.2857
519,6,0.0077,4.3333,0.0843,0.0223,1.1667,106.7222,17.0000,1.8333,0.9873,12.3333
520,7,0.0014,3.0000,0.0472,0.0000,1.1429,185.0247,24.0000,1.2857,1.0520,10.1429
521,11,0.0031,2.8182,0.0551,0.0033,1.0909,48.4761,19.0000,1.3636,0.6849,6.6364
