tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
518,14
519,6
520,7
521,11
522,2
523,4
524,7
525,4
526,4
527,5
528,7
529,11
530,7
531,6
532,6
533,6
534,6
535,13
536,8
537,8
538,8
539,12
540,3
541,13
542,17
543,3
544,8
545,8
546,8
547,10
548,4
549,13
550,8
551,9
552,6
553,5
554,2
555,8
556,6
557,4
558,1
559,13
560,10
561,2
562,21
563,6
564,2
565,5
566,7
567,15
568,5
569,8
570,8
571,11
572,8
573,6
574,10
575,6
576,3
577,5
578,10
579,7
580,4
581,4
582,11
583,6
584,11
585,13
586,7
587,11
588,6
589,8
590,16
591,11
592,15
593,6
594,6
595,6
596,6
597,8
598,8
599,8
600,8
601,9
602,3
603,3
604,2
605,0
606,1
607,5
608,5
609,7
610,2
611,3
612,3
613,0
614,2
615,5
616,6
617,2
618,3
619,3
620,9
621,4
622,1
623,3
624,1
625,4
626,3
627,4
628,3
629,1
630,5
631,9
632,7
633,1
634,1
635,6
636,4
637,0
638,1
639,3
640,4
641,6
642,7
643,4
644,3
645,5
646,5
647,3
648,3
649,5
650,4
651,5
652,3
653,2
654,2
655,5
656,11
657,0
658,1
659,7
660,4
661,2
662,5
663,5
664,0
665,0
666,7
667,1
668,2
669,1
670,6
671,1
672,4
673,3
674,2
675,2
676,6
677,0
678,4
679,2
680,1
681,0
682,1
683,3
684,2
685,0
686,6
687,3
688,3
689,4
690,7
691,2
692,7
693,0
694,8
695,1
696,3
697,3
698,3
699,2
700,2
701,2
702,4
703,0
704,0
705,6
706,1
707,3
708,1
709,3
710,6
711,2
712,5
713,4
714,4
715,2
716,2
717,3
718,7
719,0
720,3
721,8
722,3
723,4
724,2
725,0
726,5
727,1
728,1
729,3
730,3
731,4
732,0
733,3
734,2
735,9
736,6
737,1
738,0
739,0
740,2
741,2
742,5
743,5
744,2
745,7
746,5
747,2
748,4
749,3
750,1
751,3
752,4
753,5
754,5
755,8
756,3
757,2
758,4
759,5
760,3
761,3
762,1
763,3
764,7
765,4
766,5
767,3
768,4
769,5
770,4
771,0
772,3
773,6
774,1
775,1
776,11
777,0
778,5
779,6
780,4
781,4
782,0
783,0
784,7
785,2
786,2
787,3
788,2
789,8
790,6
791,7
792,6
793,0
794,6
795,4
796,4
797,4
798,5
799,3
800,8
801,2
802,2
803,4
804,4
805,4
806,2
807,4
808,2
809,5
810,4
811,0
812,4
813,2
814,0
815,6
816,9
817,9
818,3
819,3
820,5
821,0
822,1
823,3
824,6
825,4
826,4
827,0
828,7
829,5
830,2
831,3
832,1
833,2
834,0
835,6
836,5
837,6
838,2
839,1
840,8
841,1
842,4
843,6
844,2
845,2
846,1
847,4
848,5
849,1
850,4
851,4
852,8
853,2
854,2
855,4
856,2
857,3
858,1
859,3
860,5
861,2
862,1
863,1
864,5
865,1
866,4
867,5
868,6
869,5
870,8
871,1
872,3
873,0
874,1
875,3
876,2
877,2
878,6
879,2
880,2
881,3
882,2
883,0
884,3
885,2
886,0
887,1
888,3
889,2
890,2
891,5
892,3
893,2
894,2
895,7
896,4
897,1
898,3
899,2
900,4
901,4
902,3
903,10
904,3
905,2
906,6
907,5
908,4
909,7
910,1
911,2
912,4
913,4
914,2
915,2
916,4
917,4
918,1
919,2
920,7
921,7
922,1
923,3
924,4
925,5
926,6
927,5
928,0
929,3
930,2
931,0
932,7
933,1
934,3
935,3
936,2
937,2
938,2
939,0
940,3
941,6
942,4
943,1
944,5
945,5
946,4
947,1
948,6
949,6
950,7
951,3
952,3
953,4
954,4
955,0
956,2
957,3
958,5
959,1
960,6
961,9
962,6
963,4
964,11
965,6
966,6
967,4
968,12
969,6
970,9
971,8
972,12
973,9
974,9
975,9
976,8
977,3
978,8
979,9
980,7
981,8
982,8
983,9
984,7
985,7
986,7
987,11
988,4
989,4
990,7
991,11
992,9
993,6
994,7
995,9
996,5
997,5
998,13
999,5
1000,10
1001,4
1002,4
1003,9
1004,7
1005,11
1006,5
1007,10
1008,12
1009,21
1010,8
1011,6
1012,6
1013,4
1014,4
1015,12
1016,5
1017,12
1018,6
1019,5
1020,4
1021,7
1022,7
1023,14
1024,6
1025,4
1026,6
1027,9
1028,5
1029,9
1030,8
1031,9
1032,9
1033,10
1034,8
1035,11
1036,4
1037,7
1038,10
1039,18
1040,3
1041,9
1042,11
1043,10
1044,3
1045,12
1046,4
1047,3
1048,10
1049,12
1050,6
1051,7
1052,3
1053,10
1054,7
1055,18
1056,9
1057,10
1058,9
1059,14
1060,8
1061,5
1062,4
1063,8
1064,11
1065,6
1066,4
1067,2
1068,7
1069,9
1070,4
1071,11
1072,6
1073,4
1074,10
1075,6
1076,8
1077,12
1078,5
1079,11
1080,7
1081,4
1082,14
1083,12
1084,9
1085,10
1086,9
1087,12
1088,7
1089,14
1090,4
1091,13
1092,8
1093,6
1094,5
1095,9
1096,12
1097,8
1098,8
1099,4
1100,8
1101,15
1102,12
1103,6
1104,5
1105,9
1106,5
1107,7
1108,3
1109,8
1110,13
1111,11
1112,7
1113,9
1114,2
1115,4
1116,8
1117,6
1118,5
1119,13
1120,7
1121,13
1122,11
1123,9
1124,7
1125,5
1126,9
1127,10
1128,11
1129,4
1130,5
1131,6
1132,7
1133,8
1134,12
1135,10
1136,4
1137,6
1138,3
1139,8
1140,13
1141,4
1142,12
1143,4
1144,6
1145,9
1146,14
1147,8
1148,2
1149,2
1150,3
1151,7
1152,9
1153,4
1154,4
1155,4
1156,9
1157,5
1158,10
1159,12
1160,9
1161,17
1162,8
1163,3
1164,2
1165,3
1166,5
1167,4
1168,13
1169,8
1170,6
1171,5
1172,12
1173,9
1174,7
1175,10
1176,4
1177,6
1178,5
1179,9
1180,6
1181,9
1182,10
1183,6
1184,10
1185,6
1186,7
1187,2
1188,3
1189,9
1190,9
1191,7
1192,9
1193,19
1194,8
1195,7
1196,9
1197,10
1198,11
1199,3
1200,9
1201,8
1202,2
1203,3
1204,1
1205,4
1206,0
1207,4
1208,2
1209,1
1210,4
1211,2
1212,2
1213,3
1214,1
1215,1
1216,3
1217,2
1218,3
1219,2
1220,5
1221,1
1222,2
1223,3
1224,0
1225,0
1226,5
1227,4
1228,2
1229,1
1230,2
1231,0
1232,3
1233,0
1234,6
1235,6
1236,0
1237,1
1238,1
1239,2
1240,4
1241,1
1242,1
1243,4
1244,4
1245,0
1246,3
1247,2
1248,2
1249,2
1250,3
1251,6
1252,3
1253,5
1254,2
1255,2
1256,4
1257,1
1258,5
1259,3
1260,4
1261,5
1262,3
1263,0
1264,1
1265,2
1266,1
1267,1
1268,0
1269,4
1270,1
1271,2
1272,2
1273,1
1274,4
1275,1
1276,5
1277,1
1278,5
1279,3
1280,1
1281,3
1282,1
1283,1
1284,4
1285,1
1286,3
1287,0
1288,0
1289,1
1290,1
1291,2
1292,4
1293,1
1294,3
1295,1
1296,2
1297,1
1298,0
1299,1
1300,2
1301,1
1302,0
1303,4
1304,3
1305,3
1306,3
1307,2
1308,3
1309,1
1310,3
1311,0
1312,2
1313,3
1314,2
1315,7
1316,0
1317,2
1318,4
1319,2
1320,3
1321,2
1322,0
1323,2
1324,2
1325,5
1326,2
1327,6
1328,2
1329,4
1330,0
1331,0
1332,0
1333,3
1334,3
1335,4
1336,3
1337,4
1338,2
1339,1
1340,4
1341,3
1342,3
1343,4
1344,6
1345,2
1346,1
1347,3
1348,1
1349,3
1350,1
1351,2
1352,2
1353,0
1354,3
1355,2
1356,0
1357,2
1358,2
1359,6
1360,0
1361,2
1362,1
1363,4
1364,4
1365,0
1366,8
1367,4
1368,6
1369,3
1370,2
1371,1
1372,1
1373,4
1374,6
1375,1
1376,2
1377,6
1378,2
1379,3
1380,8
1381,2
1382,3
1383,2
1384,1
1385,3
1386,4
1387,4
1388,0
1389,3
1390,2
1391,5
1392,2
1393,4
1394,3
1395,3
1396,0
1397,2
1398,1
1399,1
1400,4
1401,5
1402,0
1403,3
1404,3
1405,10
1406,2
1407,4
1408,1
1409,0
1410,2
1411,2
1412,3
1413,1
1414,6
1415,0
1416,4
1417,4
1418,1
1419,3
1420,4
1421,0
1422,1
1423,4
1424,0
1425,0
1426,0
1427,2
1428,4
1429,2
1430,2
1431,0
1432,3
1433,2
1434,2
1435,2
1436,3
1437,5
1438,0
1439,3
1440,2
