tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
0,10
1,14
2,9
3,10
4,8
5,5
6,7
7,8
8,6
9,8
10,11
11,4
12,8
13,14
14,6
15,5
16,5
17,0
18,0
19,1
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,1
36,0
37,0
38,0
39,1
40,0
41,0
42,0
43,1
44,0
45,1
46,0
47,0
48,2
49,1
50,0
51,0
52,0
53,0
54,0
55,1
56,1
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,2
65,2
66,2
67,2
68,0
69,0
70,0
