tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
718,2,0.0049,2.0000,0.0776,0.0001,1.0000,0.0000,1.0000,0.0000,1.3793,15.0000
719,2,0.0049,2.0000,0.0776,0.0001,1.0000,0.0000,1.0000,0.0000,1.3793,15.0000
720,2,0.0053,2.0000,0.0804,0.0000,1.0000,0.0000,1.0000,0.0000,2.3399,14.5000
721,2,0.0053,2.0000,0.0804,0.0000,1.0000,0.0000,1.0000,0.0000,2.3399,14.5000
722,3,0.0039,3.3333,0.0853,0.0859,1.0000,0.0000,1.0000,0.0000,1.7350,14.3333
723,3,0.0039,3.3333,0.0853,0.0859,1.0000,0.0000,1.0000,0.0000,1.7350,14.3333
724,5,0.0024,2.4000,0.0536,0.0099,1.0000,0.0000,1.0000,0.0000,0.8312,11.2000
725,5,0.0024,2.4000,0.0536,0.0099,1.0000,0.0000,1.0000,0.0000,0.8312,11.2000
726,5,0.0157,3.8000,0.1150,0.0302,1.0000,0.0000,1.0000,0.0000,1.1841,13.2000
727,5,0.0157,3.8000,0.1150,0.0302,1.0000,0.0000,1.0000,0.0000,1.1841,13.2000
728,4,0.0009,2.2500,0.0338,0.0000,1.0000,0.0000,1.0000,0.0000,1.0459,18.5000
729,4,0.0009,2.2500,0.0338,0.0000,1.0000,0.0000,1.0000,0.0000,1.0459,18.5000
730,4,0.0104,5.0000,0.0809,0.0936,1.2500,116.4844,1.0000,0.0000,0.7646,17.7500
731,4,0.0104,5.0000,0.0809,0.0936,1.2500,116.4844,1.0000,0.0000,0.7646,17.7500
732,2,0.0076,2.5000,0.1012,0.0051,1.0000,0.0000,1.0000,0.0000,4.5198,30.0000
733,2,0.0076,2.5000,0.1012,0.0051,1.0000,0.0000,1.0000,0.0000,4.5198,30.0000
734,2,0.0014,2.5000,0.0407,0.0000,1.0000,0.0000,1.0000,0.0000,2.6446,36.5000
735,2,0.0014,2.5000,0.0407,0.0000,1.0000,0.0000,1.0000,0.0000,2.6446,36.5000
736,11,0.0089,3.0909,0.0608,0.0141,1.0000,0.0000,1.0909,0.0000,0.3480,7.0000
737,11,0.0089,3.0909,0.0608,0.0141,1.0000,0.0000,1.0909,0.0000,0.3480,7.0000
738,5,0.0076,2.4000,0.0473,0.0116,1.0000,0.0000,1.0000,0.0000,0.7078,14.6000
739,5,0.0076,2.4000,0.0473,0.0116,1.0000,0.0000,1.0000,0.0000,0.7078,14.6000
740,7,0.0260,4.8571,0.1342,0.0613,1.0000,0.0000,1.1429,0.0000,0.8153,9.7143
741,7,0.0260,4.8571,0.1342,0.0613,1.0000,0.0000,1.1429,0.0000,0.8153,9.7143
742,8,0.0079,4.0000,0.0767,0.0196,1.0000,0.0000,1.1250,0.0000,0.6063,9.2500
743,8,0.0079,4.0000,0.0767,0.0196,1.0000,0.0000,1.1250,0.0000,0.6063,9.2500
744,8,0.0186,4.1250,0.1009,0.0704,1.2500,136.3011,1.0000,0.0000,0.5331,9.0000
745,8,0.0186,4.1250,0.1009,0.0704,1.2500,136.3011,1.0000,0.0000,0.5331,9.0000
746,7,0.0263,3.8571,0.1069,0.0378,1.2857,98.3028,1.0000,0.0000,0.6266,10.1429
747,7,0.0263,3.8571,0.1069,0.0378,1.2857,98.3028,1.0000,0.0000,0.6266,10.1429
748,3,0.0020,3.0000,0.0559,0.0000,2.3333,317.0092,1.0000,0.0000,2.2652,21.3333
749,3,0.0020,3.0000,0.0559,0.0000,2.3333,317.0092,1.0000,0.0000,2.2652,21.3333
750,5,0.0600,5.0000,0.1309,0.0241,1.4000,52.2621,1.0000,0.0000,1.1268,14.2000
751,5,0.0600,5.0000,0.1309,0.0241,1.4000,52.2621,1.0000,0.0000,1.1268,14.2000
752,6,0.0121,3.3333,0.0650,0.0519,1.0000,0.0000,1.0000,0.0000,0.8093,10.8333
753,6,0.0121,3.3333,0.0650,0.0519,1.0000,0.0000,1.0000,0.0000,0.8093,10.8333
754,8,0.0105,3.5000,0.0854,0.0472,1.1250,39.9288,1.0000,0.0000,0.3924,8.8750
755,8,0.0105,3.5000,0.0854,0.0472,1.1250,39.9288,1.0000,0.0000,0.3924,8.8750
756,5,0.0133,4.0000,0.0794,0.0173,1.0000,0.0000,1.0000,0.0000,1.1511,14.0000
757,5,0.0133,4.0000,0.0794,0.0173,1.0000,0.0000,1.0000,0.0000,1.1511,14.0000
758,7,0.0102,3.8571,0.0676,0.0329,1.0000,0.0000,1.0000,0.0000,0.6591,11.0000
759,7,0.0102,3.8571,0.0676,0.0329,1.0000,0.0000,1.0000,0.0000,0.6591,11.0000
760,7,0.0041,4.8571,0.0775,0.0369,1.1429,162.1043,1.0000,0.0000,0.9813,11.0000
761,7,0.0041,4.8571,0.0775,0.0369,1.1429,162.1043,1.0000,0.0000,0.9813,11.0000
762,5,0.0331,3.4000,0.1229,0.0020,1.0000,0.0000,1.0000,0.0000,1.5297,16.4000
763,5,0.0331,3.4000,0.1229,0.0020,1.0000,0.0000,1.0000,0.0000,1.5297,16.4000
764,6,0.0126,3.3333,0.0717,0.0348,1.0000,0.0000,1.0000,0.0000,0.7126,13.6667
765,6,0.0126,3.3333,0.0717,0.0348,1.0000,0.0000,1.0000,0.0000,0.7126,13.6667
766,6,0.0110,3.3333,0.0664,0.0133,1.0000,0.0000,1.0000,0.0000,0.7120,13.3333
767,6,0.0110,3.3333,0.0664,0.0133,1.0000,0.0000,1.0000,0.0000,0.7120,13.3333
768,7,0.0126,3.8571,0.0854,0.0304,1.0000,0.0000,1.0000,0.0000,0.7143,11.5714
769,7,0.0126,3.8571,0.0854,0.0304,1.0000,0.0000,1.0000,0.0000,0.7143,11.5714
770,7,0.0131,3.7143,0.0813,0.0264,1.1429,127.3154,1.0000,0.0000,0.7332,12.4286
771,7,0.0131,3.7143,0.0813,0.0264,1.1429,127.3154,1.0000,0.0000,0.7332,12.4286
772,8,0.0253,3.1250,0.0840,0.0096,1.0000,0.0000,1.0000,0.0000,0.4489,9.2500
773,8,0.0253,3.1250,0.0840,0.0096,1.0000,0.0000,1.0000,0.0000,0.4489,9.2500
774,3,0.0043,3.3333,0.0679,0.0008,1.0000,0.0000,1.0000,0.0000,2.9550,25.0000
775,3,0.0043,3.3333,0.0679,0.0008,1.0000,0.0000,1.0000,0.0000,2.9550,25.0000
776,3,0.0129,4.0000,0.0856,0.0273,1.0000,0.0000,1.0000,0.0000,1.8114,28.3333
777,3,0.0129,4.0000,0.0856,0.0273,1.0000,0.0000,1.0000,0.0000,1.8114,28.3333
778,10,0.0089,3.0000,0.0742,0.0052,1.1000,99.7163,1.0000,0.0000,0.5949,8.0000
779,10,0.0089,3.0000,0.0742,0.0052,1.1000,99.7163,1.0000,0.0000,0.5949,8.0000
780,2,0.0022,2.5000,0.0467,0.0000,1.0000,0.0000,1.0000,0.0000,3.6019,34.5000
781,2,0.0022,2.5000,0.0467,0.0000,1.0000,0.0000,1.0000,0.0000,3.6019,34.5000
782,2,0.0031,3.0000,0.0587,0.0442,1.0000,0.0000,1.0000,0.0000,1.5152,33.0000
783,2,0.0031,3.0000,0.0587,0.0442,1.0000,0.0000,1.0000,0.0000,1.5152,33.0000
784,9,0.0203,3.8889,0.1124,0.0314,1.0000,0.0000,1.0000,0.0000,0.6257,7.7778
785,9,0.0203,3.8889,0.1124,0.0314,1.0000,0.0000,1.0000,0.0000,0.6257,7.7778
786,2,0.0273,3.5000,0.1245,0.0309,1.5000,178.7455,1.0000,0.0000,2.2133,35.5000
787,2,0.0273,3.5000,0.1245,0.0309,1.5000,178.7455,1.0000,0.0000,2.2133,35.5000
788,7,0.0095,4.5714,0.0800,0.0254,1.0000,0.0000,1.0000,0.0000,0.7218,10.8571
789,7,0.0095,4.5714,0.0800,0.0254,1.0000,0.0000,1.0000,0.0000,0.7218,10.8571
790,4,0.0054,3.2500,0.0628,0.0132,1.0000,0.0000,1.0000,0.0000,1.9474,19.0000
791,4,0.0054,3.2500,0.0628,0.0132,1.0000,0.0000,1.0000,0.0000,1.9474,19.0000
792,6,0.0047,5.0000,0.0777,0.0265,1.0000,0.0000,1.0000,0.0000,0.7102,13.8333
793,6,0.0047,5.0000,0.0777,0.0265,1.0000,0.0000,1.0000,0.0000,0.7102,13.8333
794,8,0.0087,2.7500,0.0688,0.0041,1.0000,0.0000,1.1250,0.0000,0.8506,10.2500
795,8,0.0087,2.7500,0.0688,0.0041,1.0000,0.0000,1.1250,0.0000,0.8506,10.2500
796,3,0.0059,7.6667,0.1304,0.1017,1.3333,89.7262,1.0000,0.0000,1.9297,27.6667
797,3,0.0059,7.6667,0.1304,0.1017,1.3333,89.7262,1.0000,0.0000,1.9297,27.6667
798,10,0.0103,2.7000,0.0708,0.0181,1.1000,123.1454,1.0000,0.0000,0.4272,7.7000
799,10,0.0103,2.7000,0.0708,0.0181,1.1000,123.1454,1.0000,0.0000,0.4272,7.7000
800,8,0.0208,3.5000,0.0976,0.0266,1.2500,96.6944,1.0000,0.0000,0.5898,9.1250
801,8,0.0208,3.5000,0.0976,0.0266,1.2500,96.6944,1.0000,0.0000,0.5898,9.1250
802,4,0.0496,4.2500,0.1256,0.0714,1.2500,333.4185,1.2500,0.0000,1.1189,16.5000
803,4,0.0496,4.2500,0.1256,0.0714,1.2500,333.4185,1.2500,0.0000,1.1189,16.5000
804,4,0.0033,3.0000,0.0569,0.0025,1.0000,0.0000,1.0000,0.0000,1.1533,16.7500
805,4,0.0033,3.0000,0.0569,0.0025,1.0000,0.0000,1.0000,0.0000,1.1533,16.7500
806,7,0.0043,3.7143,0.0689,0.0331,1.1429,65.3504,1.1429,0.0000,0.7714,9.7143
807,7,0.0043,3.7143,0.0689,0.0331,1.1429,65.3504,1.1429,0.0000,0.7714,9.7143
808,2,0.0264,6.5000,0.1654,0.0553,1.0000,0.0000,1.0000,0.0000,3.3400,35.5000
809,2,0.0264,6.5000,0.1654,0.0553,1.0000,0.0000,1.0000,0.0000,3.3400,35.5000
810,5,0.0098,4.0000,0.0781,0.0245,1.0000,0.0000,1.0000,0.0000,0.7135,15.0000
811,5,0.0098,4.0000,0.0781,0.0245,1.0000,0.0000,1.0000,0.0000,0.7135,15.0000
812,5,0.0157,3.6000,0.1138,0.0742,1.0000,0.0000,1.0000,0.0000,0.9275,14.0000
813,5,0.0157,3.6000,0.1138,0.0742,1.0000,0.0000,1.0000,0.0000,0.9275,14.0000
814,7,0.0454,3.0000,0.1115,0.0045,1.1429,97.2649,1.0000,0.0000,0.8991,10.5714
815,7,0.0454,3.0000,0.1115,0.0045,1.1429,97.2649,1.0000,0.0000,0.8991,10.5714
816,9,0.0137,3.1111,0.0963,0.0111,1.0000,0.0000,1.0000,0.0000,0.7067,8.6667
817,9,0.0137,3.1111,0.0963,0.0111,1.0000,0.0000,1.0000,0.0000,0.7067,8.6667
818,16,0.0074,2.7500,0.0500,0.0139,1.1250,95.1602,1.0000,0.0000,0.2535,5.1875
819,16,0.0074,2.7500,0.0500,0.0139,1.1250,95.1602,1.0000,0.0000,0.2535,5.1875
820,11,0.0258,4.7273,0.1005,0.0324,1.1818,81.9341,1.0000,0.0000,0.6425,7.3636
821,11,0.0258,4.7273,0.1005,0.0324,1.1818,81.9341,1.0000,0.0000,0.6425,7.3636
822,5,0.0013,3.0000,0.0405,0.0000,1.2000,95.2080,1.0000,0.0000,1.3459,16.6000
823,5,0.0013,3.0000,0.0405,0.0000,1.2000,95.2080,1.0000,0.0000,1.3459,16.6000
824,5,0.0044,2.8000,0.0472,0.0004,1.0000,0.0000,1.0000,0.0000,1.0057,16.4000
825,5,0.0044,2.8000,0.0472,0.0004,1.0000,0.0000,1.0000,0.0000,1.0057,16.4000
826,8,0.0108,3.8750,0.0739,0.0447,1.0000,0.0000,1.0000,0.0000,0.4912,9.5000
827,8,0.0108,3.8750,0.0739,0.0447,1.0000,0.0000,1.0000,0.0000,0.4912,9.5000
828,6,0.0168,3.3333,0.1003,0.0319,1.1667,112.9691,1.1667,0.0000,0.8103,13.0000
829,6,0.0168,3.3333,0.1003,0.0319,1.1667,112.9691,1.1667,0.0000,0.8103,13.0000
830,6,0.0050,3.5000,0.0548,0.0259,1.1667,119.2356,1.1667,0.0000,0.7747,12.8333
831,6,0.0050,3.5000,0.0548,0.0259,1.1667,119.2356,1.1667,0.0000,0.7747,12.8333
832,6,0.0188,3.1667,0.0849,0.0020,1.0000,0.0000,1.0000,0.0000,1.4353,11.8333
833,6,0.0188,3.1667,0.0849,0.0020,1.0000,0.0000,1.0000,0.0000,1.4353,11.8333
834,11,0.0204,4.0000,0.0755,0.0348,1.0909,51.2806,1.0909,0.0000,0.4554,6.8182
835,11,0.0204,4.0000,0.0755,0.0348,1.0909,51.2806,1.0909,0.0000,0.4554,6.8182
836,5,0.0205,4.8000,0.1110,0.0117,1.0000,0.0000,1.0000,0.0000,0.8251,16.4000
837,5,0.0205,4.8000,0.1110,0.0117,1.0000,0.0000,1.0000,0.0000,0.8251,16.4000
838,4,0.0044,4.0000,0.0679,0.0216,1.0000,0.0000,1.0000,0.0000,1.1387,20.7500
839,4,0.0044,4.0000,0.0679,0.0216,1.0000,0.0000,1.0000,0.0000,1.1387,20.7500
840,4,0.0007,3.0000,0.0366,0.0000,1.0000,0.0000,1.0000,0.0000,1.1314,20.7500
841,4,0.0007,3.0000,0.0366,0.0000,1.0000,0.0000,1.0000,0.0000,1.1314,20.7500
842,4,0.0010,2.7500,0.0376,0.0000,1.0000,0.0000,1.2500,0.0000,1.5278,20.2500
843,4,0.0010,2.7500,0.0376,0.0000,1.0000,0.0000,1.2500,0.0000,1.5278,20.2500
844,1,0.0003,2.0000,0.0260,0.0000,1.0000,0.0000,1.0000,0.0000,6.9930,78.0000
845,1,0.0003,2.0000,0.0260,0.0000,1.0000,0.0000,1.0000,0.0000,6.9930,78.0000
846,3,0.0221,4.3333,0.0938,0.0366,1.0000,0.0000,1.0000,0.0000,1.7639,22.3333
847,3,0.0221,4.3333,0.0938,0.0366,1.0000,0.0000,1.0000,0.0000,1.7639,22.3333
848,9,0.0029,2.8889,0.0556,0.0098,1.0000,0.0000,1.0000,0.0000,0.6129,8.0000
849,9,0.0029,2.8889,0.0556,0.0098,1.0000,0.0000,1.0000,0.0000,0.6129,8.0000
850,4,0.0029,5.0000,0.0710,0.0556,1.0000,0.0000,1.0000,0.0000,1.2090,19.7500
851,4,0.0029,5.0000,0.0710,0.0556,1.0000,0.0000,1.0000,0.0000,1.2090,19.7500
852,2,0.0056,3.0000,0.0845,0.0081,1.0000,0.0000,1.0000,0.0000,2.8756,36.0000
853,2,0.0056,3.0000,0.0845,0.0081,1.0000,0.0000,1.0000,0.0000,2.8756,36.0000
854,4,0.0020,3.0000,0.0449,0.0000,1.0000,0.0000,1.0000,0.0000,1.1806,20.2500
855,4,0.0020,3.0000,0.0449,0.0000,1.0000,0.0000,1.0000,0.0000,1.1806,20.2500
856,9,0.0080,4.5556,0.0791,0.0337,1.0000,0.0000,1.0000,0.0000,0.4079,8.8889
857,9,0.0080,4.5556,0.0791,0.0337,1.0000,0.0000,1.0000,0.0000,0.4079,8.8889
858,2,0.0042,2.5000,0.0615,0.0065,1.0000,0.0000,1.0000,0.0000,1.8996,33.5000
859,2,0.0042,2.5000,0.0615,0.0065,1.0000,0.0000,1.0000,0.0000,1.8996,33.5000
860,12,0.0174,2.9167,0.0693,0.0120,1.0000,0.0000,1.0000,0.0000,0.5169,6.0833
861,12,0.0174,2.9167,0.0693,0.0120,1.0000,0.0000,1.0000,0.0000,0.5169,6.0833
862,10,0.0397,3.2000,0.0957,0.0132,1.0000,0.0000,1.1000,0.0000,0.5035,7.4000
863,10,0.0397,3.2000,0.0957,0.0132,1.0000,0.0000,1.1000,0.0000,0.5035,7.4000
864,8,0.0236,3.2500,0.1046,0.0210,1.2500,150.5913,1.0000,0.0000,0.6553,9.0000
865,8,0.0236,3.2500,0.1046,0.0210,1.2500,150.5913,1.0000,0.0000,0.6553,9.0000
866,3,0.0009,2.3333,0.0345,0.0000,2.0000,194.0511,1.0000,0.0000,1.4810,25.6667
867,3,0.0009,2.3333,0.0345,0.0000,2.0000,194.0511,1.0000,0.0000,1.4810,25.6667
868,3,0.0124,4.0000,0.0934,0.0360,1.0000,0.0000,1.0000,0.0000,1.7757,24.3333
869,3,0.0124,4.0000,0.0934,0.0360,1.0000,0.0000,1.0000,0.0000,1.7757,24.3333
870,9,0.0174,3.8889,0.0844,0.0162,1.0000,0.0000,1.0000,0.0000,0.6347,8.0000
871,9,0.0174,3.8889,0.0844,0.0162,1.0000,0.0000,1.0000,0.0000,0.6347,8.0000
872,8,0.0153,3.6250,0.0852,0.0296,1.1250,59.1791,1.1250,0.0000,0.6832,8.7500
873,8,0.0153,3.6250,0.0852,0.0296,1.1250,59.1791,1.1250,0.0000,0.6832,8.7500
874,5,0.0102,3.4000,0.0653,0.0238,1.2000,19.7251,1.0000,0.0000,0.7568,15.0000
875,5,0.0102,3.4000,0.0653,0.0238,1.2000,19.7251,1.0000,0.0000,0.7568,15.0000
876,7,0.0020,2.2857,0.0359,0.0000,1.0000,0.0000,1.0000,0.0000,0.3895,11.2857
877,7,0.0020,2.2857,0.0359,0.0000,1.0000,0.0000,1.0000,0.0000,0.3895,11.2857
878,8,0.0050,2.5000,0.0607,0.0062,1.0000,0.0000,1.0000,0.0000,0.6936,8.7500
879,8,0.0050,2.5000,0.0607,0.0062,1.0000,0.0000,1.0000,0.0000,0.6936,8.7500
880,4,0.0036,3.7500,0.0704,0.0000,1.0000,0.0000,1.0000,0.0000,1.0901,18.7500
881,4,0.0036,3.7500,0.0704,0.0000,1.0000,0.0000,1.0000,0.0000,1.0901,18.7500
882,3,0.0285,3.6667,0.1061,0.0002,1.0000,0.0000,1.0000,0.0000,2.5946,25.0000
883,3,0.0285,3.6667,0.1061,0.0002,1.0000,0.0000,1.0000,0.0000,2.5946,25.0000
884,8,0.0148,2.5000,0.0653,0.0017,1.1250,119.9204,1.0000,0.0000,0.8319,10.5000
885,8,0.0148,2.5000,0.0653,0.0017,1.1250,119.9204,1.0000,0.0000,0.8319,10.5000
886,7,0.0078,3.7143,0.0820,0.0340,1.0000,0.0000,1.0000,0.0000,0.7233,11.2857
887,7,0.0078,3.7143,0.0820,0.0340,1.0000,0.0000,1.0000,0.0000,0.7233,11.2857
888,5,0.0045,4.4000,0.0732,0.1839,1.2000,68.3434,1.0000,0.0000,0.4281,15.2000
889,5,0.0045,4.4000,0.0732,0.1839,1.2000,68.3434,1.0000,0.0000,0.4281,15.2000
890,6,0.0016,2.3333,0.0439,0.0159,1.0000,0.0000,1.0000,0.0000,0.5983,11.0000
891,6,0.0016,2.3333,0.0439,0.0159,1.0000,0.0000,1.0000,0.0000,0.5983,11.0000
892,2,0.0011,3.0000,0.0450,0.0000,1.0000,0.0000,1.0000,0.0000,2.5916,37.0000
893,2,0.0011,3.0000,0.0450,0.0000,1.0000,0.0000,1.0000,0.0000,2.5916,37.0000
894,4,0.0044,3.5000,0.0597,0.0000,1.0000,0.0000,1.0000,0.0000,2.0721,18.7500
895,4,0.0044,3.5000,0.0597,0.0000,1.0000,0.0000,1.0000,0.0000,2.0721,18.7500
896,4,0.0221,4.7500,0.1024,0.0000,1.0000,0.0000,1.0000,0.0000,2.9434,20.5000
897,4,0.0221,4.7500,0.1024,0.0000,1.0000,0.0000,1.0000,0.0000,2.9434,20.5000
898,2,0.0191,4.0000,0.1116,0.0000,1.0000,0.0000,1.0000,0.0000,7.0010,44.0000
899,2,0.0191,4.0000,0.1116,0.0000,1.0000,0.0000,1.0000,0.0000,7.0010,44.0000
900,4,0.0676,3.7500,0.1083,0.0005,1.0000,0.0000,1.0000,0.0000,3.3290,24.2500
901,4,0.0676,3.7500,0.1083,0.0005,1.0000,0.0000,1.0000,0.0000,3.3290,24.2500
902,5,0.0335,3.6000,0.1108,0.0000,1.0000,0.0000,1.2000,0.0000,2.2265,22.4000
903,5,0.0335,3.6000,0.1108,0.0000,1.0000,0.0000,1.2000,0.0000,2.2265,22.4000
904,6,0.0055,4.6667,0.0611,0.0173,1.0000,0.0000,1.0000,0.0000,1.3049,18.5000
905,6,0.0055,4.6667,0.0611,0.0173,1.0000,0.0000,1.0000,0.0000,1.3049,18.5000
906,15,0.0105,3.9333,0.0697,0.0257,1.2000,126.4576,1.0000,0.0000,0.2440,6.2667
907,15,0.0105,3.9333,0.0697,0.0257,1.2000,126.4576,1.0000,0.0000,0.2440,6.2667
908,6,0.0122,3.1667,0.0608,0.0116,1.5000,329.3030,1.0000,0.0000,0.7937,14.1667
909,6,0.0122,3.1667,0.0608,0.0116,1.5000,329.3030,1.0000,0.0000,0.7937,14.1667
910,6,0.0096,3.6667,0.0821,0.0110,1.0000,0.0000,1.0000,0.0000,0.7576,12.8333
911,6,0.0096,3.6667,0.0821,0.0110,1.0000,0.0000,1.0000,0.0000,0.7576,12.8333
912,3,0.0207,4.6667,0.1237,0.0385,1.0000,0.0000,1.0000,0.0000,1.9820,25.0000
913,3,0.0207,4.6667,0.1237,0.0385,1.0000,0.0000,1.0000,0.0000,1.9820,25.0000
914,11,0.0157,2.6364,0.0793,0.0095,1.0000,0.0000,1.0000,0.0000,0.5237,7.0909
915,11,0.0157,2.6364,0.0793,0.0095,1.0000,0.0000,1.0000,0.0000,0.5237,7.0909
916,7,0.0125,3.5714,0.0742,0.0427,1.0000,0.0000,1.0000,0.0000,0.4240,10.4286
917,7,0.0125,3.5714,0.0742,0.0427,1.0000,0.0000,1.0000,0.0000,0.4240,10.4286
918,4,0.0211,4.0000,0.0837,0.1503,1.2500,83.7938,1.0000,0.0000,0.7068,16.0000
919,4,0.0211,4.0000,0.0837,0.1503,1.2500,83.7938,1.0000,0.0000,0.7068,16.0000
920,2,0.0399,6.5000,0.1692,0.0620,1.0000,0.0000,1.0000,0.0000,4.0912,29.5000
921,2,0.0399,6.5000,0.1692,0.0620,1.0000,0.0000,1.0000,0.0000,4.0912,29.5000
922,5,0.0165,3.4000,0.0756,0.0325,1.0000,0.0000,1.2000,0.0000,0.6791,14.0000
923,5,0.0165,3.4000,0.0756,0.0325,1.0000,0.0000,1.2000,0.0000,0.6791,14.0000
924,5,0.0068,2.8000,0.0706,0.0121,1.0000,0.0000,1.0000,0.0000,1.0350,14.6000
925,5,0.0068,2.8000,0.0706,0.0121,1.0000,0.0000,1.0000,0.0000,1.0350,14.6000
926,4,0.0101,3.7500,0.1133,0.0379,1.0000,0.0000,1.0000,0.0000,1.6460,17.5000
927,4,0.0101,3.7500,0.1133,0.0379,1.0000,0.0000,1.0000,0.0000,1.6460,17.5000
928,4,0.0150,4.0000,0.1184,0.0327,1.2500,161.0895,1.2500,0.0000,1.5126,18.2500
929,4,0.0150,4.0000,0.1184,0.0327,1.2500,161.0895,1.2500,0.0000,1.5126,18.2500
930,5,0.0044,4.0000,0.0724,0.0313,1.2000,245.1218,1.0000,0.0000,1.0518,14.0000
931,5,0.0044,4.0000,0.0724,0.0313,1.2000,245.1218,1.0000,0.0000,1.0518,14.0000
932,3,0.0134,4.6667,0.0753,0.0347,1.0000,0.0000,1.0000,0.0000,2.0781,26.6667
933,3,0.0134,4.6667,0.0753,0.0347,1.0000,0.0000,1.0000,0.0000,2.0781,26.6667
934,8,0.0348,4.0000,0.1356,0.0090,1.0000,0.0000,1.0000,0.0000,0.8958,10.2500
935,8,0.0348,4.0000,0.1356,0.0090,1.0000,0.0000,1.0000,0.0000,0.8958,10.2500
936,5,0.0307,4.0000,0.0913,0.0205,1.0000,0.0000,1.0000,0.0000,0.9091,15.4000
937,5,0.0307,4.0000,0.0913,0.0205,1.0000,0.0000,1.0000,0.0000,0.9091,15.4000
938,14,0.0133,3.5714,0.0678,0.0441,1.1429,49.8966,1.0000,0.0000,0.2506,5.4286
939,14,0.0133,3.5714,0.0678,0.0441,1.1429,49.8966,1.0000,0.0000,0.2506,5.4286
940,11,0.0099,3.9091,0.0794,0.0414,1.0909,29.3831,1.0000,0.0000,0.3541,6.9091
941,11,0.0099,3.9091,0.0794,0.0414,1.0909,29.3831,1.0000,0.0000,0.3541,6.9091
942,6,0.0131,2.6667,0.0602,0.0012,1.0000,0.0000,1.0000,0.0000,0.7898,12.3333
943,6,0.0131,2.6667,0.0602,0.0012,1.0000,0.0000,1.0000,0.0000,0.7898,12.3333
944,11,0.0052,3.0000,0.0627,0.0251,1.1818,121.1070,1.0000,0.0000,0.4442,6.3636
945,11,0.0052,3.0000,0.0627,0.0251,1.1818,121.1070,1.0000,0.0000,0.4442,6.3636
946,6,0.0227,3.1667,0.1118,0.0232,1.3333,175.2157,1.0000,0.0000,1.0930,11.1667
947,6,0.0227,3.1667,0.1118,0.0232,1.3333,175.2157,1.0000,0.0000,1.0930,11.1667
948,5,0.0088,3.4000,0.0820,0.0099,1.2000,246.3919,1.0000,0.0000,0.9378,13.8000
949,5,0.0088,3.4000,0.0820,0.0099,1.2000,246.3919,1.0000,0.0000,0.9378,13.8000
950,2,0.0005,2.0000,0.0303,0.0000,1.0000,0.0000,1.0000,0.0000,1.9222,33.5000
951,2,0.0005,2.0000,0.0303,0.0000,1.0000,0.0000,1.0000,0.0000,1.9222,33.5000
952,8,0.0095,4.6250,0.0852,0.0364,1.3750,130.2549,1.0000,0.0000,0.5042,9.1250
953,8,0.0095,4.6250,0.0852,0.0364,1.3750,130.2549,1.0000,0.0000,0.5042,9.1250
954,7,0.0057,3.2857,0.0578,0.0177,1.0000,0.0000,1.0000,0.0000,0.5869,10.7143
955,7,0.0057,3.2857,0.0578,0.0177,1.0000,0.0000,1.0000,0.0000,0.5869,10.7143
956,4,0.0031,4.0000,0.0642,0.0000,1.2500,77.3763,1.0000,0.0000,1.2422,18.0000
957,4,0.0031,4.0000,0.0642,0.0000,1.2500,77.3763,1.0000,0.0000,1.2422,18.0000
958,4,0.0124,3.5000,0.0781,0.0008,1.0000,0.0000,1.0000,0.0000,1.3783,17.7500
959,4,0.0124,3.5000,0.0781,0.0008,1.0000,0.0000,1.0000,0.0000,1.3783,17.7500
960,3,0.0323,3.3333,0.1148,0.0031,1.0000,0.0000,1.3333,0.0000,2.5412,27.0000
961,3,0.0323,3.3333,0.1148,0.0031,1.0000,0.0000,1.3333,0.0000,2.5412,27.0000
962,8,0.0058,2.7500,0.0587,0.0046,1.2500,88.9269,1.1250,0.0000,0.7297,9.3750
963,8,0.0058,2.7500,0.0587,0.0046,1.2500,88.9269,1.1250,0.0000,0.7297,9.3750
964,5,0.0023,3.0000,0.0517,0.0231,1.0000,0.0000,1.0000,0.0000,0.7298,15.2000
965,5,0.0023,3.0000,0.0517,0.0231,1.0000,0.0000,1.0000,0.0000,0.7298,15.2000
966,11,0.0072,3.3636,0.0813,0.0160,1.0000,0.0000,1.0909,0.0000,0.6029,6.9091
967,11,0.0072,3.3636,0.0813,0.0160,1.0000,0.0000,1.0909,0.0000,0.6029,6.9091
968,2,0.0005,2.5000,0.0325,0.0000,1.0000,0.0000,1.0000,0.0000,2.1645,39.0000
969,2,0.0005,2.5000,0.0325,0.0000,1.0000,0.0000,1.0000,0.0000,2.1645,39.0000
970,6,0.0188,3.6667,0.1060,0.0552,1.0000,0.0000,1.0000,0.0000,0.6784,12.6667
971,6,0.0188,3.6667,0.1060,0.0552,1.0000,0.0000,1.0000,0.0000,0.6784,12.6667
972,5,0.0020,2.8000,0.0520,0.0225,1.2000,155.4473,1.0000,0.0000,0.9514,15.0000
973,5,0.0020,2.8000,0.0520,0.0225,1.2000,155.4473,1.0000,0.0000,0.9514,15.0000
974,8,0.0053,3.0000,0.0606,0.0104,1.0000,0.0000,1.0000,0.0000,0.4451,8.7500
975,8,0.0053,3.0000,0.0606,0.0104,1.0000,0.0000,1.0000,0.0000,0.4451,8.7500
